# run\truntime\tvariant\tgames\twins\tlosses\tdraws\ttop-k\tall-actions
pathfinder-rust-sorter-deep-target-40-20260827\trust\tpolicy\t40\t16\t24\t0\t2\tfalse
pathfinder-rust-sorter-deep-target-all-40-20260827\trust\tpolicy\t40\t16\t24\t0\t2\ttrue
pathfinder-rust-sorter-full-40-20260827\trust\tpolicy\t40\t16\t24\t0\t4\tfalse
pathfinder-rust-sorter-imitation-120-20260827\trust\tpolicy\t120\t49\t71\t0\t2\tfalse
pathfinder-rust-sorter-imitation-40-20260827\trust\tpolicy\t40\t25\t15\t0\t2\tfalse
pathfinder-rust-sorter-root-limited-40-20260827\trust\tpolicy\t40\t29\t11\t0\t2\tfalse
pathfinder-rust-sorter-root-limited-40a-20260827\trust\tpolicy\t40\t20\t20\t0\t2\tfalse
pathfinder-rust-sorter-root-limited-40b-20260827\trust\tpolicy\t40\t23\t17\t0\t2\tfalse
pathfinder-rust-sorter-root16-40-20260827\trust\tpolicy\t40\t17\t23\t0\t2\tfalse
pathfinder-rust-sorter-root16-all-40-20260827\trust\tpolicy\t40\t20\t20\t0\t2\ttrue
pathfinder-rust-sorter-top1-120-20260827\trust\tpolicy\t120\t58\t62\t0\t1\tfalse
pathfinder-rust-sorter-top2-120-20260827\trust\tpolicy\t120\t62\t58\t0\t2\tfalse
pathfinder-rust-sorter-top2-tactical-extension-120-20260827\trust\tpolicy\t120\t49\t71\t0\t2\tfalse
pathfinder-rust-sorter-top8-40-20260827\trust\tpolicy\t40\t17\t23\t0\t8\tfalse
pathfinder-rust-sorter-tt-root16-40-20260827\trust\tpolicy\t40\t20\t19\t1\t2\tfalse
pathfinder-rust-sorter-tt-root16-top1-40-20260827\trust\tpolicy\t40\t23\t17\t0\t1\tfalse
pathfinder-rust-sorter-tt-root16-top1-40b-20260827\trust\tpolicy\t40\t23\t17\t0\t1\tfalse
pathfinder-rust-sorter-tt-root16-top1-40c-20260827\trust\tpolicy\t40\t19\t21\t0\t1\tfalse
pathfinder-rust-sorter-gap100-40-20260827\trust\tpolicy\t40\t20\t20\t0\t2\tfalse
pathfinder-rust-sorter-gap250-40-20260827\trust\tpolicy\t40\t19\t21\t0\t2\tfalse
pathfinder-rust-sorter-gap500-40-20260827\trust\tpolicy\t40\t20\t20\t0\t2\tfalse
pathfinder-rust-sorter-killer-top2-a-40-20260827\trust\tpolicy\t40\t23\t17\t0\t2\tfalse
pathfinder-rust-sorter-killer-top2-b-40-20260827\trust\tpolicy\t40\t18\t22\t0\t2\tfalse
pathfinder-rust-sorter-killer-top1-a-40-20260827\trust\tpolicy\t40\t20\t20\t0\t1\tfalse
pathfinder-rust-sorter-killer-root2-40-20260827\trust\tpolicy\t40\t16\t24\t0\t2\tfalse
pathfinder-rust-sorter-killer-root4-40-20260827\trust\tpolicy\t40\t19\t21\t0\t2\tfalse
pathfinder-rust-sorter-killer-root8-40-20260827\trust\tpolicy\t40\t11\t29\t0\t2\tfalse
pathfinder-rust-sorter-killer-root2-top1-40-20260827\trust\tpolicy\t40\t12\t28\t0\t2\tfalse
pathfinder-rust-sorter-order-only-120-20260827\trust\tpolicy\t120\t48\t71\t1\t2\tfalse
pathfinder-rust-native-target-sorter-root16-120-20260827\trust\tpolicy\t120\t59\t61\t0\t2\tfalse
pathfinder-rust-native-target-sorter-all-root16-120-20260827\trust\tpolicy\t120\t54\t66\t0\t2\ttrue
pathfinder-rust-native-soft-sorter-root16-120-20260827\trust\tpolicy\t120\t64\t56\t0\t2\tfalse
pathfinder-rust-native-soft-sorter-all-root16-120-20260827\trust\tpolicy\t120\t43\t77\t0\t2\ttrue
pathfinder-rust-native-soft-sorter-root16-120b-20260827\trust\tpolicy\t120\t51\t69\t0\t2\tfalse
pathfinder-rust-native-soft-sorter-root16-120c-20260827\trust\tpolicy\t120\t64\t55\t1\t2\tfalse
pathfinder-rust-native-soft-sorter-top4-root16-120-20260827\trust\tpolicy\t120\t59\t61\t0\t4\tfalse
pathfinder-rust-native-soft-sorter-pvs-root16-120-20260827\trust\tpolicy\t120\t52\t68\t0\t2\tfalse
pathfinder-rust-native-soft-sorter-400-root16-120a-20260827\trust\tpolicy\t120\t60\t60\t0\t2\tfalse
pathfinder-rust-native-soft-sorter-400-root16-120b-20260827\trust\tpolicy\t120\t60\t60\t0\t2\tfalse
pathfinder-rust-native-soft-sorter-400-root16-120c-20260827\trust\tpolicy\t120\t64\t55\t1\t2\tfalse
pathfinder-rust-native-soft-sorter-policy-only-root16-120-20260827\trust\tpolicy-only\t120\t63\t57\t0\t2\tfalse
pathfinder-rust-native-soft-sorter-policy-only-root16-120b-20260827\trust\tpolicy-only\t120\t50\t70\t0\t2\tfalse
pathfinder-rust-native-soft-sorter-policy-only-root16-120c-20260827\trust\tpolicy-only\t120\t61\t59\t0\t2\tfalse
pathfinder-rust-native-soft-sorter-400-uncapped-120-20260827\trust\tpolicy\t120\t50\t69\t1\t2\tfalse
pathfinder-rust-native-rank-sorter-root16-360-20260827\trust\trank-top8\t360\t161\t197\t2\t4\tfalse
pathfinder-rust-native-rank-sorter-top8-120-20260827\trust\trank-top8\t120\t56\t64\t0\t4\tfalse
pathfinder-rust-native-rank-sorter-margin05-360-20260827\trust\trank-top8-margin05\t360\t169\t189\t2\t4\tfalse
pathfinder-rust-native-rank-top2-sorter-root16-360-20260827\trust\trank-top2\t360\t180\t179\t1\t4\tfalse
pathfinder-rust-native-root-probe-d2-n256-a8-120-20260827\trust\root-probe\t120\t59\t61\t0\t4\tfalse
pathfinder-rust-native-root-probe-d1-n64-a8-120-20260827\trust\root-probe\t120\t55\t65\t0\t4\tfalse
pathfinder-rust-native-root-probe-d2-n512-a16-120-20260827\trust\root-probe\t120\t51\t69\t0\t4\tfalse
