# state	agent	action	depth	score	prior_nodes	visits	wins	losses	draws
2084.30010.B.B.L.0.-.-.0.D.6	rust-evo-g1-c0-279-109-820-53-117-66	0G	2	-162	252	1	0	0	1
210W00O4.K00860.8.9.D.0.-.-.0.L.B	rust-evo-g1-c0-279-109-820-53-117-66	0G	2	-505	150	1	0	1	0
210W00O4.K00860.8.9.D.0.-.-.0.L.B	rust-handcrafted-g0	0G	2	-480	150	1	0	1	0
210W00O4.K00O60.8.8.L.0.-.-.0.D.C	rust-evo-g1-c0-279-109-820-53-117-66	0N	2	667	146	1	1	0	0
210W00O4.K00O60.8.8.L.0.-.-.0.D.C	rust-handcrafted-g0	0N	2	590	146	1	1	0	0
210WW0O4.K00860.7.9.D.G00.-.-.1.L.D	rust-evo-g1-c0-279-109-820-53-117-66	0E	2	-13546	248	1	0	1	0
210WW0O4.K00860.7.9.D.G00.-.-.1.L.D	rust-handcrafted-g0	0E	2	-11665	248	1	0	1	0
210WW0O4.K00C60.7.8.L.0.-.-.0.D.E	rust-evo-g1-c0-279-109-820-53-117-66	0H	2	12935	176	1	1	0	0
210WW0O4.K00C60.7.8.L.0.-.-.0.D.E	rust-handcrafted-g0	0H	2	11075	176	1	1	0	0
210WWWO4.K00C60.6.8.D.0.-.-.0.L.F	rust-evo-g1-c0-279-109-820-53-117-66	0G	2	-13493	138	1	0	1	0
210WWWO4.K00C60.6.8.D.0.-.-.0.L.F	rust-handcrafted-g0	0G	2	-11610	138	1	0	1	0
210WWWO4.K00S60.6.7.L.0.-.-.0.D.G	rust-evo-g1-c0-279-109-820-53-117-66	0U	2	-541	134	1	1	0	0
210WWWO4.K00S60.6.7.L.0.-.-.0.D.G	rust-handcrafted-g0	0U	2	-460	134	1	1	0	0
211WW0O4.K01S60.6.6.L.W00.-.-.1.D.I	rust-evo-g1-c0-279-109-820-53-117-66	05	2	-943	220	1	1	0	0
211WW0O4.K01S60.6.6.L.W00.-.-.1.D.I	rust-handcrafted-g0	05	2	-830	220	1	1	0	0
211WW0Oa.K01S60.5.6.D.0.-.-.0.L.J	rust-evo-g1-c0-279-109-820-53-117-66	0H	2	-1649	126	1	0	1	0
211WW0Oa.K01S60.5.6.D.0.-.-.0.L.J	rust-handcrafted-g0	0H	2	-1455	126	1	0	1	0
211WW0Oa.K01y60.5.5.L.0.-.-.0.D.K	rust-evo-g1-c0-279-109-820-53-117-66	0O	2	441	122	1	1	0	0
211WW0Oa.K01y60.5.5.L.0.-.-.0.D.K	rust-handcrafted-g0	0O	2	405	122	1	1	0	0
211WWWO4.K00S60.5.7.D.0.-.-.0.L.H	rust-evo-g1-c0-279-109-820-53-117-66	0I	2	-720	130	1	0	1	0
211WWWO4.K00S60.5.7.D.0.-.-.0.L.H	rust-handcrafted-g0	0I	2	-645	130	1	0	1	0
211XW0Oa.K01S60.4.6.D.W00.-.-.1.L.L	rust-evo-g1-c0-279-109-820-53-117-66	0J	2	-536870912	960	1	0	1	0
211XW0Oa.K01S60.4.6.D.W00.-.-.1.L.L	rust-handcrafted-g0	0J	2	-536870912	960	1	0	1	0
211XW0Oa.K03S60.4.5.L.0.-.-.0.D.M	rust-evo-g1-c0-279-109-820-53-117-66	0H	2	999999977	89	1	1	0	0
211XW0Oa.K03S60.4.5.L.0.-.-.0.D.M	rust-handcrafted-g0	0H	2	999999977	89	1	1	0	0
231WiI1.40Sm020U.3.3.L.0.-.-.0.D.M	rust-evo-g1-c0-279-109-820-53-117-66	0G	2	916	131	1	1	0	0
231WiI1.Sm020U.3.4.D.0.-.-.0.L.L	rust-handcrafted-g0	0i	2	-11555	110	1	0	1	0
231WyI1.40Sm020U.2.3.D.0.-.-.0.L.N	rust-handcrafted-g0	0h	2	-11940	126	1	0	1	0
231WyI1.60Sm020U.2.2.L.0.-.-.0.D.O	rust-evo-g1-c0-279-109-820-53-117-66	0a	2	807	167	1	1	0	0
2G84.120010.A.B.D.0.-.-.0.L.7	rust-evo-g1-c0-279-109-820-53-117-66	0O	2	-507	246	1	0	0	1
2G84.130010.A.A.L.0.-.-.0.D.8	rust-evo-g1-c0-279-109-820-53-117-66	0F	2	-173	240	1	0	0	1
2G84.130010.A.A.L.0.-.-.0.D.8	rust-handcrafted-g0	0F	2	-130	201	1	0	0	1
2G84.30010.A.B.D.0.-.-.0.L.7	rust-handcrafted-g0	0U	2	-485	326	1	0	0	1
2O84.130010.9.A.D.0.-.-.0.L.9	rust-evo-g1-c0-279-109-820-53-117-66	0N	2	-454	234	1	0	0	1
2O84.130010.9.A.D.0.-.-.0.L.9	rust-handcrafted-g0	0N	2	-430	234	1	0	0	1
2O84.13W010.9.9.L.0.-.-.0.D.A	rust-evo-g1-c0-279-109-820-53-117-66	0g	2	-279	265	1	0	0	1
2O84.13W010.9.9.L.0.-.-.0.D.A	rust-handcrafted-g0	0g	2	-240	265	1	0	0	1
30Wm81.4040020E.7.8.D.0.-.-.0.L.D	rust-evo-g1-c0-279-109-820-53-117-66	0X	2	-1105	547	1	0	0	1
30Wm81.40C0020E.7.7.L.0.-.-.0.D.E	rust-handcrafted-g0	07	2	220	171	1	0	0	1
30WmA1.40C0020E.6.7.D.0.-.-.0.L.F	rust-evo-g1-c0-279-109-820-53-117-66	08	2	-935	166	1	0	0	1
30WmA1.40C0024E.6.6.L.0.-.-.0.D.G	rust-handcrafted-g0	0A	2	110	252	1	0	0	1
30WmQ1.40C0024E.5.6.D.0.-.-.0.L.H	rust-evo-g1-c0-279-109-820-53-117-66	0j	2	-613	186	1	0	0	1
30WmQ1.C0C0024E.5.5.L.0.-.-.0.D.I	rust-handcrafted-g0	0g	2	55	180	1	0	0	1
31WaI1.4m020U.5.6.D.0.-.-.0.L.H	rust-handcrafted-g0	0X	2	-750	156	1	0	1	0
31WaI1.Cm020U.5.5.L.0.-.-.0.D.I	rust-evo-g1-c0-279-109-820-53-117-66	0F	2	319	180	1	1	0	0
31WiI1.Cm020U.4.5.D.0.-.-.0.L.J	rust-handcrafted-g0	0Y	2	-1155	118	1	0	1	0
31WiI1.Sm020U.4.4.L.0.-.-.0.D.K	rust-evo-g1-c0-279-109-820-53-117-66	0b	2	651	141	1	1	0	0
331WyI1.60Sm020U.1.2.D.0.-.-.0.L.P	rust-handcrafted-g0	0M	2	-12125	116	1	0	1	0
331WyI1.60SmG20U.1.1.L.0.-.-.0.D.Q	rust-evo-g1-c0-279-109-820-53-117-66	0L	2	1086	111	1	1	0	0
331eyI1.60Sm020U.0.2.D.G000.-.-.1.L.R	rust-handcrafted-g0	0Z	2	-12125	210	1	0	1	0
331eyI1.60ym020U.0.1.L.0.-.-.0.D.S	rust-evo-g1-c0-279-109-820-53-117-66	91	2	860	992	1	1	0	0
4010000W.20020.B.C.D.0.-.-.0.L.5	rust-evo-g1-c0-279-109-820-53-117-66	0b	2	-390	216	1	0	0	1
4010000W.20020.B.C.D.0.-.-.0.L.5	rust-handcrafted-g0	0b	2	-355	216	1	1	0	0
4010000W.2020020.B.B.L.0.-.-.0.D.6	rust-evo-g1-c0-279-109-820-53-117-66	0N	2	-226	415	1	0	1	0
4010000W.2020020.B.B.L.0.-.-.0.D.6	rust-handcrafted-g0	0N	2	-185	415	1	0	0	1
4010W00W.2020020.A.B.D.0.-.-.0.L.7	rust-evo-g1-c0-279-109-820-53-117-66	06	2	-377	206	1	0	0	1
4010W00W.2020020.A.B.D.0.-.-.0.L.7	rust-handcrafted-g0	06	2	-330	206	1	1	0	0
4010W00W.2020030.A.A.L.0.-.-.0.D.8	rust-evo-g1-c0-279-109-820-53-117-66	04	2	-279	822	1	0	1	0
4010W00W.2020030.A.A.L.0.-.-.0.D.8	rust-handcrafted-g0	04	2	-240	822	1	0	0	1
4010W00m.2020030.9.A.D.0.-.-.0.L.9	rust-evo-g1-c0-279-109-820-53-117-66	0O	2	-324	234	1	0	0	1
4010W00m.2020030.9.A.D.0.-.-.0.L.9	rust-handcrafted-g0	0O	2	-275	234	1	1	0	0
4010W00m.2030030.9.9.L.0.-.-.0.D.A	rust-evo-g1-c0-279-109-820-53-117-66	0M	2	-279	669	1	0	1	0
4010W00m.2030030.9.9.L.0.-.-.0.D.A	rust-handcrafted-g0	0M	2	-240	669	1	0	0	1
4010m00m.2030030.8.9.D.0.-.-.0.L.B	rust-evo-g1-c0-279-109-820-53-117-66	0Q	2	-162	186	1	0	0	1
4010m00m.2030030.8.9.D.0.-.-.0.L.B	rust-handcrafted-g0	0Q	2	-165	186	1	1	0	0
4010m00m.2070030.8.8.L.0.-.-.0.D.C	rust-evo-g1-c0-279-109-820-53-117-66	0R	2	-332	181	1	0	1	0
4010m00m.2070030.8.8.L.0.-.-.0.D.C	rust-handcrafted-g0	0F	2	-295	146	1	0	0	1
4010m80m.2070030.7.8.D.0.-.-.0.L.D	rust-evo-g1-c0-279-109-820-53-117-66	0R	2	-162	210	1	0	0	1
4010m80m.20F0030.7.7.L.0.-.-.0.D.E	rust-handcrafted-g0	0T	2	-295	138	1	0	0	1
4018m00m.2070030.7.8.D.0.-.-.0.L.D	rust-handcrafted-g0	0H	2	-110	142	1	1	0	0
4018m00m.2070W30.7.7.L.0.-.-.0.D.E	rust-evo-g1-c0-279-109-820-53-117-66	0T	2	-332	171	1	0	1	0
401Wm80m.20F0030.6.7.D.0.-.-.0.L.F	rust-evo-g1-c0-279-109-820-53-117-66	01	2	-215	230	1	0	0	1
401Wm80m.20F0032.6.6.L.0.-.-.0.D.G	rust-handcrafted-g0	0G	2	-240	130	1	0	0	1
401WmO0m.20F0032.5.6.D.0.-.-.0.L.H	rust-evo-g1-c0-279-109-820-53-117-66	02	2	-268	186	1	0	0	1
401WmO0m.20F0036.5.5.L.0.-.-.0.D.I	rust-handcrafted-g0	03	2	-240	209	1	0	0	1
401WmO0u.20F0036.4.5.D.0.-.-.0.L.J	rust-evo-g1-c0-279-109-820-53-117-66	0J	2	-494	258	1	0	0	1
401WmO0u.20F2036.4.4.L.0.-.-.0.D.K	rust-handcrafted-g0	0A	2	-55	195	1	0	0	1
401WmOGu.20F2036.3.4.D.0.-.-.0.L.L	rust-evo-g1-c0-279-109-820-53-117-66	0a	2	-12996	110	1	0	0	1
401WmOGu.30F2036.3.3.L.0.-.-.0.D.M	rust-handcrafted-g0	0h	2	405	131	1	0	0	1
401em00m.2070W30.6.7.D.0.-.-.0.L.F	rust-handcrafted-g0	08	2	-165	198	1	1	0	0
401em00m.2070W70.6.6.L.0.-.-.0.D.G	rust-evo-g1-c0-279-109-820-53-117-66	0C	2	-611	254	1	0	1	0
401em10m.2070W70.5.6.D.0.-.-.0.L.H	rust-handcrafted-g0	09	2	0	216	1	1	0	0
401em10m.2070WF0.5.5.L.0.-.-.0.D.I	rust-evo-g1-c0-279-109-820-53-117-66	0F	2	-12943	151	1	0	1	0
401em90m.2070WF0.4.5.D.0.-.-.0.L.J	rust-handcrafted-g0	01	2	-55	342	1	1	0	0
401em90m.2070WF2.4.4.L.0.-.-.0.D.K	rust-evo-g1-c0-279-109-820-53-117-66	0G	2	-12773	141	1	0	1	0
401emP0m.2070WF2.3.4.D.0.-.-.0.L.L	rust-handcrafted-g0	02	2	-975	758	1	1	0	0
401emP0m.2070WF6.3.3.L.0.-.-.0.D.M	rust-evo-g1-c0-279-109-820-53-117-66	0I	2	-1046	106	1	0	1	0
401emP0u.2470Wl6.2.1.L.10G0.-.-.2.D.S	rust-evo-g1-c0-279-109-820-53-117-66	00	2	-12935	88	1	0	1	0
401emP0v.2470Wl6.1.1.D.0.-.-.0.L.T	rust-handcrafted-g0	0E	2	-1180	517	1	1	0	0
401emP0v.2470al6.1.0.L.0.-.-.0.D.U	rust-evo-g1-c0-279-109-820-53-117-66	0I	2	-287	86	1	0	1	0
401enP0m.20700F6.2.4.D.W00.-.-.1.L.N	rust-handcrafted-g0	0W	2	-975	450	1	1	0	0
401enP0m.24700F6.2.3.L.0.-.-.0.D.O	rust-evo-g1-c0-279-109-820-53-117-66	03	2	-513	456	1	0	1	0
401enP0u.24700F6.1.3.D.0.-.-.0.L.P	rust-handcrafted-g0	0H	2	-255	121	1	1	0	0
401enP0u.2470WF6.1.2.L.0.-.-.0.D.Q	rust-evo-g1-c0-279-109-820-53-117-66	0A	2	-12348	94	1	0	1	0
401enP0v.24704F6.0.2.D.WW0.-.-.2.L.V	rust-handcrafted-g0	0V	2	-515	207	1	1	0	0
401enP0v.26704F6.0.1.L.0.-.-.0.D.W	rust-evo-g1-c0-279-109-820-53-117-66	Es	2	-279	1499	1	0	1	0
401enPGu.2470WF6.0.2.D.0.-.-.0.L.R	rust-handcrafted-g0	0B	2	-75	138	1	1	0	0
401eoP0v.26704F6.0.1.D.0.J.-.0.L.X	rust-handcrafted-g0	0X	2	-315	114	1	1	0	0
401eoP0v.2E704F6.0.0.L.0.J.-.0.D.Y	rust-evo-g1-c0-279-109-820-53-117-66	1J	2	-162	915	1	0	1	0
40HeoP0u.2E704F6.0.0.D.0.Y.-.0.L.Z	rust-handcrafted-g0	5h	2	-480	978	1	1	0	0
40HeoP0u.2E744E6.0.0.L.0.Y.K.0.D.a	rust-evo-g1-c0-279-109-820-53-117-66	Yk	2	96	887	1	0	1	0
40HeoR0m.5E704C6.0.1.D.2000000.i.-.1.L.f	rust-handcrafted-g0	0I	2	-820	159	1	1	0	0
40HeoR0m.5E714C6.0.0.L.0.i.-.0.D.g	rust-evo-g1-c0-279-109-820-53-117-66	4T	2	412	1153	1	0	1	0
4GHemR0W.4E754C6.1.0.L.2000.e.K.1.D.i	rust-evo-g1-c0-279-109-820-53-117-66	0A	2	-12948	160	1	0	1	0
4GHemRGW.4C75aC6.0.0.L.0.-.H.0.D.k	rust-evo-g1-c0-279-109-820-53-117-66	B1	2	-12220	930	1	0	1	0
4GHemRGW.4E754C6.0.0.D.0.-.K.0.L.j	rust-handcrafted-g0	On	2	10265	1051	1	1	0	0
4GHeoPGW.4C75aC6.0.0.D.0.J.H.0.L.l	rust-handcrafted-g0	U4	2	185	1552	1	1	0	0
4GHeoPGW.C75cC6.0.0.L.0.J.D.0.D.m	rust-evo-g1-c0-279-109-820-53-117-66	ZC	2	-404	915	1	0	1	0
4GHeoR0W.5E714C6.0.0.D.0.e.-.0.L.h	rust-handcrafted-g0	Sf	2	20	962	1	1	0	0
601WmOGu.20F2036.2.4.D.1000000.-.-.1.L.N	rust-evo-g1-c0-279-109-820-53-117-66	0c	2	-13705	128	1	0	0	1
601WmOGu.60F2036.2.3.L.0.-.-.0.D.O	rust-handcrafted-g0	0Z	2	11205	126	1	0	0	1
60WGuuGE.1FFa6200.0.0.D.0.1.D.0.L.1N	rust-evo-g1-c0-279-109-820-53-117-66	Fl	2	53	867	1	0	0	1
60WGuuGE.1FFi3000.0.0.L.0.1.I.0.D.1A	rust-handcrafted-g0	3D	2	-55	915	1	0	0	1
60WGuuGE.1FFi3000.0.0.L.0.1.I.0.D.1q	rust-handcrafted-g0	3D	2	-55	915	1	0	0	1
60WGuuGE.1FFi4200.0.0.D.0.1.X.0.L.1b	rust-evo-g1-c0-279-109-820-53-117-66	B1	2	53	867	1	0	0	1
60WGuuGE.1FFi4200.0.0.L.0.1.D.0.D.k	rust-handcrafted-g0	3D	2	-55	915	1	0	0	1
60WGuuGE.1FFi4200.0.0.L.0.1.R.0.D.1O	rust-handcrafted-g0	3D	2	-55	915	1	0	0	1
60WGuuGE.1FFi6000.0.0.D.0.1.J.0.L.19	rust-evo-g1-c0-279-109-820-53-117-66	GN	2	53	915	1	0	0	1
60WGuuGE.1FFi6000.0.0.D.0.1.J.0.L.1p	rust-evo-g1-c0-279-109-820-53-117-66	GN	2	53	915	1	0	0	1
60WGuuGE.1FFi6000.0.0.L.0.1.J.0.D.1c	rust-handcrafted-g0	3D	2	-55	915	1	0	0	1
60WGuuGE.1FFk4000.0.0.D.0.1.K.0.L.j	rust-evo-g1-c0-279-109-820-53-117-66	K7	2	53	867	1	0	0	1
60WGuuGE.1FVi4000.0.0.L.0.1.K.0.D.y	rust-handcrafted-g0	3D	2	-55	915	1	0	0	1
60WGuuGE.1FVk0000.0.0.D.0.1.R.0.L.x	rust-evo-g1-c0-279-109-820-53-117-66	KE	2	53	915	1	0	0	1
60WGuuGS.1FFk2000.0.0.D.0.2.V.0.L.h	rust-evo-g1-c0-279-109-820-53-117-66	Fe	2	53	867	1	0	0	1
60WGuuGS.1FFk4000.0.0.L.0.2.K.0.D.i	rust-handcrafted-g0	3s	2	-55	867	1	0	0	1
60WGuuO6.1F7k3000.0.0.L.0.9.P.0.D.1C	rust-handcrafted-g0	1b	2	-55	867	1	0	0	1
60WGuuO6.1F7k3000.0.0.L.0.9.P.0.D.1s	rust-handcrafted-g0	1b	2	-55	867	1	0	0	1
60WGuuO6.1FFi3000.0.0.D.0.9.I.0.L.1B	rust-evo-g1-c0-279-109-820-53-117-66	QR	2	53	915	1	0	0	1
60WGuuO6.1FFi3000.0.0.D.0.9.I.0.L.1r	rust-evo-g1-c0-279-109-820-53-117-66	QR	2	53	915	1	0	0	1
60WGuuO6.1FFi3000.0.0.L.0.9.I.0.D.1e	rust-handcrafted-g0	1b	2	-55	867	1	0	0	1
60WGuuO6.1FFi4200.0.0.D.0.9.D.0.L.l	rust-evo-g1-c0-279-109-820-53-117-66	LD	2	53	867	1	0	0	1
60WGuuO6.1FFi4200.0.0.D.0.9.R.0.L.1P	rust-evo-g1-c0-279-109-820-53-117-66	B1	2	53	867	1	0	0	1
60WGuuO6.1FFi6000.0.0.D.0.9.J.0.L.1d	rust-evo-g1-c0-279-109-820-53-117-66	GN	2	53	915	1	0	0	1
60WGuuO6.1FFi6000.0.0.L.0.9.J.0.D.1Q	rust-handcrafted-g0	1b	2	-55	867	1	0	0	1
60WGuuO6.1FVe4200.0.0.L.0.9.D.0.D.-	rust-handcrafted-g0	1b	2	-55	867	1	0	0	1
60WGuuO6.1FVe4200.0.0.L.0.9.Y.0.D.m	rust-handcrafted-g0	1b	2	-55	867	1	0	0	1
60WGuuO6.1FVi4000.0.0.D.0.9.K.0.L.z	rust-evo-g1-c0-279-109-820-53-117-66	Ku	2	53	867	1	0	0	1
60WGuuOC.1F7k3000.0.0.D.0.3.P.0.L.1D	rust-evo-g1-c0-279-109-820-53-117-66	Et	2	53	915	1	0	0	1
60WGuuOC.1F7k3000.0.0.D.0.3.P.0.L.1t	rust-evo-g1-c0-279-109-820-53-117-66	Et	2	53	915	1	0	0	1
60WGuuOC.1F7k3000.0.0.L.0.3.P.0.D.1g	rust-handcrafted-g0	2N	2	-55	867	1	0	0	1
60WGuuOC.1F7k6000.0.0.L.0.3.K.0.D.1E	rust-handcrafted-g0	2N	2	-55	867	1	0	0	1
60WGuuOC.1FFi3000.0.0.D.0.3.I.0.L.1f	rust-evo-g1-c0-279-109-820-53-117-66	QR	2	53	915	1	0	0	1
60WGuuOC.1FFi3000.0.0.L.0.3.I.0.D.1S	rust-handcrafted-g0	2N	2	-55	867	1	0	0	1
60WGuuOC.1FFi4200.0.0.L.0.3.Q.0.D.10	rust-handcrafted-g0	2N	2	-55	867	1	0	0	1
60WGuuOC.1FFi6000.0.0.D.0.3.J.0.L.1R	rust-evo-g1-c0-279-109-820-53-117-66	GN	2	53	915	1	0	0	1
60WGuuOC.1FVe4200.0.0.D.0.3.D.0.L._	rust-evo-g1-c0-279-109-820-53-117-66	RD	2	53	915	1	0	0	1
60WGuuOC.1FVe4200.0.0.D.0.3.Y.0.L.n	rust-evo-g1-c0-279-109-820-53-117-66	B8	2	53	915	1	0	0	1
60WGuuOC.1FVi4000.0.0.L.0.3.Q.0.D.o	rust-handcrafted-g0	2N	2	-55	867	1	0	0	1
60WGuuOO.1F7k3000.0.0.D.0.4.P.0.L.1h	rust-evo-g1-c0-279-109-820-53-117-66	Et	2	53	915	1	0	0	1
60WGuuOO.1F7k3000.0.0.L.0.4.P.0.D.1U	rust-handcrafted-g0	3F	2	-55	867	1	0	0	1
60WGuuOO.1F7k4200.0.0.L.0.4.D.0.D.1G	rust-handcrafted-g0	3F	2	-55	867	1	0	0	1
60WGuuOO.1F7k6000.0.0.D.0.4.K.0.L.1F	rust-evo-g1-c0-279-109-820-53-117-66	FX	2	53	867	1	0	0	1
60WGuuOO.1F7k6000.0.0.L.0.4.K.0.D.1i	rust-handcrafted-g0	3F	2	-55	867	1	0	0	1
60WGuuOO.1FFi3000.0.0.D.0.4.I.0.L.1T	rust-evo-g1-c0-279-109-820-53-117-66	QR	2	53	963	1	0	0	1
60WGuuOO.1FFi4200.0.0.D.0.4.Q.0.L.11	rust-evo-g1-c0-279-109-820-53-117-66	B1	2	53	867	1	0	0	1
60WGuuOO.1FFi6000.0.0.L.0.4.J.0.D.12	rust-handcrafted-g0	3F	2	-55	867	1	0	0	1
60WGuuOO.1FVi4000.0.0.D.0.4.Q.0.L.p	rust-evo-g1-c0-279-109-820-53-117-66	GU	2	53	915	1	0	0	1
60WGuuOO.1FVk0000.0.0.L.0.4.P.0.D.q	rust-handcrafted-g0	3F	2	-55	867	1	0	0	1
60WGuumC.1F7k4200.0.0.D.0.2.D.0.L.1Z	rust-evo-g1-c0-279-109-820-53-117-66	KR	2	53	867	1	0	0	1
60WGuumC.1FFa6200.0.0.L.0.2.D.0.D.1M	rust-handcrafted-g0	9D	2	-55	915	1	0	0	1
60WGuumC.1FFi4200.0.0.D.0.2.R.0.L.17	rust-evo-g1-c0-279-109-820-53-117-66	B1	2	53	867	1	0	0	1
60WGuumC.1FFi4200.0.0.D.0.2.X.0.L.1n	rust-evo-g1-c0-279-109-820-53-117-66	B1	2	53	867	1	0	0	1
60WGuumC.1FFi4200.0.0.L.0.2.X.0.D.1a	rust-handcrafted-g0	9D	2	-55	915	1	0	0	1
60WGuumC.1FFi6000.0.0.D.0.2.J.0.L.1L	rust-evo-g1-c0-279-109-820-53-117-66	Lf	2	53	963	1	0	0	1
60WGuumC.1FFi6000.0.0.L.0.2.J.0.D.18	rust-handcrafted-g0	9D	2	-55	915	1	0	0	1
60WGuumC.1FFi6000.0.0.L.0.2.J.0.D.1o	rust-handcrafted-g0	9D	2	-55	915	1	0	0	1
60WGuumC.1FVd0000.0.0.D.0.2.Q.0.L.v	rust-evo-g1-c0-279-109-820-53-117-66	Ja	2	53	915	1	0	0	1
60WGuumC.1FVk0000.0.0.L.0.2.R.0.D.w	rust-handcrafted-g0	9D	2	-55	915	1	0	0	1
60WGuumO.1F7k4200.0.0.D.0.3.D.0.L.1l	rust-evo-g1-c0-279-109-820-53-117-66	KR	2	53	867	1	0	0	1
60WGuumO.1F7k4200.0.0.L.0.3.D.0.D.1Y	rust-handcrafted-g0	3t	2	-55	867	1	0	0	1
60WGuumO.1F7k6000.0.0.D.0.3.K.0.L.1X	rust-evo-g1-c0-279-109-820-53-117-66	FX	2	53	867	1	0	0	1
60WGuumO.1FFa6200.0.0.D.0.3.D.0.L.15	rust-evo-g1-c0-279-109-820-53-117-66	Fl	2	53	867	1	0	0	1
60WGuumO.1FFi4200.0.0.D.0.3.X.0.L.1J	rust-evo-g1-c0-279-109-820-53-117-66	B1	2	53	867	1	0	0	1
60WGuumO.1FFi4200.0.0.L.0.3.R.0.D.16	rust-handcrafted-g0	3t	2	-55	867	1	0	0	1
60WGuumO.1FFi4200.0.0.L.0.3.X.0.D.1m	rust-handcrafted-g0	3t	2	-55	867	1	0	0	1
60WGuumO.1FFi6000.0.0.L.0.3.J.0.D.1K	rust-handcrafted-g0	3t	2	-55	867	1	0	0	1
60WGuumO.1FVd0000.0.0.L.0.3.Q.0.D.u	rust-handcrafted-g0	3t	2	-55	867	1	0	0	1
60WGuumO.1FVh0000.0.0.D.0.3.O.0.L.t	rust-evo-g1-c0-279-109-820-53-117-66	Ls	2	53	867	1	0	0	1
60WGuuuG.1F7k3000.0.0.D.0.B.P.0.L.1V	rust-evo-g1-c0-279-109-820-53-117-66	Et	2	53	867	1	0	0	1
60WGuuuG.1F7k4200.0.0.D.0.B.D.0.L.1H	rust-evo-g1-c0-279-109-820-53-117-66	KR	2	53	867	1	0	0	1
60WGuuuG.1F7k4200.0.0.L.0.B.D.0.D.1k	rust-handcrafted-g0	7j	2	-55	915	1	0	0	1
60WGuuuG.1F7k6000.0.0.D.0.B.K.0.L.1j	rust-evo-g1-c0-279-109-820-53-117-66	FX	2	53	867	1	0	0	1
60WGuuuG.1F7k6000.0.0.L.0.B.K.0.D.1W	rust-handcrafted-g0	7j	2	-55	915	1	0	0	1
60WGuuuG.1FFa6200.0.0.L.0.B.D.0.D.14	rust-handcrafted-g0	7j	2	-55	915	1	0	0	1
60WGuuuG.1FFi4200.0.0.L.0.B.X.0.D.1I	rust-handcrafted-g0	7j	2	-55	915	1	0	0	1
60WGuuuG.1FFi6000.0.0.D.0.B.J.0.L.13	rust-evo-g1-c0-279-109-820-53-117-66	Lf	2	53	963	1	0	0	1
60WGuuuG.1FVh0000.0.0.L.0.B.O.0.D.s	rust-handcrafted-g0	7j	2	-55	915	1	0	0	1
60WGuuuG.1FVk0000.0.0.D.0.B.P.0.L.r	rust-evo-g1-c0-279-109-820-53-117-66	L3	2	53	915	1	0	0	1
60XWmOGu.60F2036.1.3.D.0.-.-.0.L.P	rust-evo-g1-c0-279-109-820-53-117-66	0a	2	-13766	98	1	0	0	1
60XWmOGu.70F2036.1.2.L.0.-.-.0.D.Q	rust-handcrafted-g0	0H	2	11240	94	1	0	0	1
60XWmuGu.170F2036.0.1.L.0.-.-.0.D.S	rust-handcrafted-g0	52	2	295	1021	1	0	0	1
60XWmuGu.70F2036.0.2.D.0.-.-.0.L.R	rust-evo-g1-c0-279-109-820-53-117-66	0g	2	-13261	117	1	0	0	1
60XmmuGO.170F2036.0.1.D.0.S.-.0.L.T	rust-evo-g1-c0-279-109-820-53-117-66	0W	2	-616	162	1	0	0	1
60XmmuGO.174F2036.0.0.L.0.S.-.0.D.U	rust-handcrafted-g0	NT	2	315	879	1	0	0	1
60ZGmuGO.174E2036.0.1.D.10000.V.-.1.L.V	rust-evo-g1-c0-279-109-820-53-117-66	0T	2	-14703	159	1	0	0	1
60ZGmuGO.174k2036.0.0.L.0.V.-.0.D.W	rust-handcrafted-g0	3n	2	11390	899	1	0	0	1
731ey21.60ym020U.0.1.D.0.c.-.0.L.T	rust-handcrafted-g0	0M	2	-12015	114	1	0	1	0
731ey21.60ymG20U.0.0.L.0.c.-.0.D.U	rust-evo-g1-c0-279-109-820-53-117-66	EV	2	999999969	811	1	1	0	0
810WG821.50007WO0.7.6.L.20000000.-.-.1.D.G	rust-evo-g1-c0-279-109-820-53-117-66	0k	2	64	291	1	0	1	0
810WG821.50007WO0.7.6.L.20000000.-.-.1.D.G	rust-handcrafted-g0	0k	2	20	259	1	0	1	0
A0000000.10G0.C.C.L.0.-.-.0.D.4	rust-evo-g1-c0-279-109-820-53-117-66	0a	2	-160	221	1	0	1	0
A0000000.10G0.C.C.L.0.-.-.0.D.4	rust-handcrafted-g0	0a	2	-105	221	1	0	1	0
A1000000.10G0.B.C.D.0.-.-.0.L.5	rust-evo-g1-c0-279-109-820-53-117-66	0H	2	-467	258	1	1	0	0
A1000000.10G0.B.C.D.0.-.-.0.L.5	rust-handcrafted-g0	0H	2	-455	258	1	1	0	0
A1000000.1WG0.B.B.L.0.-.-.0.D.6	rust-evo-g1-c0-279-109-820-53-117-66	0T	2	-213	211	1	0	1	0
A1000000.1WG0.B.B.L.0.-.-.0.D.6	rust-handcrafted-g0	0T	2	-160	211	1	0	1	0
A10W0000.1WG0.A.B.D.0.-.-.0.L.7	rust-evo-g1-c0-279-109-820-53-117-66	0J	2	-467	286	1	1	0	0
A10W0000.1WG0.A.B.D.0.-.-.0.L.7	rust-handcrafted-g0	0J	2	-455	286	1	1	0	0
