# state	action	visits	wins	losses	draws
4614bW.u0G1W02H.5.5.L.0.-.-.0.D.I	0f	1	0	1	0
4615bW.1u0G1W02H.4.4.D.0.-.-.0.L.L	0i	1	1	0	0
4615bW.1y0G1W02H.4.3.L.0.-.-.0.D.M	0a	1	0	1	0
46I10ZW.80O0gy0K.4.2.L.0.-.-.0.D.O	0O	1	1	0	0
46I10ZW.O0gy0K.4.3.D.0.-.-.0.L.N	0j	1	0	1	0
46J10ZW.80O0gy0K.3.2.D.0.-.-.0.L.P	0C	1	0	1	0
46J10ZW.80O0gz0K.3.1.L.0.-.-.0.D.Q	0D	1	1	0	0
46J12ZW.80O0gy0K.2.2.D.100.-.-.1.L.R	0A	1	0	1	0
46J12ZW.80O0gyGK.2.1.L.0.-.-.0.D.S	0C	1	1	0	0
46J13ZW.80O0gyGK.1.1.D.0.-.-.0.L.T	03	1	0	1	0
46J13ZW.80O0gyGS.1.0.L.0.-.-.0.D.U	09	1	1	0	0
46J13hW.80O0gy0S.0.1.D.G0.-.-.1.L.V	0M	1	0	1	0
46J13hW.80O0wy0S.0.0.L.0.-.-.0.D.W	6l	1	1	0	0
46Z1WmO.10oSAc.2.2.L.100.-.-.1.D.S	0j	1	1	0	0
46Z1XmO.10oSA6.1.3.D.0.-.-.0.L.R	05	1	0	1	0
473-1.43uy14.2.2.D.0.-.-.0.L.P	03	1	1	0	0
473k1.43uy1C.3.1.L.G0.-.-.1.D.Q	0V	1	0	1	0
473k1.53uy1C.3.0.L.200000.-.-.1.D.S	0X	1	0	1	0
473k1.L3uy18.3.0.L.800000.-.Y.1.D.U	0V	1	0	1	0
4843muOO.rYq6206.0.0.D.0.-.a.0.L.d	2u	1	0	1	0
4843muOO.tYq6202.0.0.L.0.-.b.0.D.e	4Z	1	1	0	0
48C3mmOO.aYq7207.0.0.D.0.W.-.0.L.Z	FB	1	0	1	0
4I10ZW.G0Ay0K.6.5.D.0.-.-.0.L.J	0X	1	0	1	0
4I10ZW.O0Ay0K.6.4.L.0.-.-.0.D.K	0V	1	1	0	0
4K000I.G0HW0020.9.9.L.0.-.-.0.D.A	00	1	0	1	0
4K000I.HW0020.9.A.D.0.-.-.0.L.9	0k	1	1	0	0
4K000J.G0HW0020.8.9.D.0.-.-.0.L.B	0E	1	1	0	0
4K000J.G0HW0420.8.8.L.0.-.-.0.D.C	0P	1	0	1	0
4M000J.G0HW0420.7.8.D.0.-.-.0.L.D	0L	1	1	0	0
4M000J.G0HW8420.7.7.L.0.-.-.0.D.E	0M	1	0	1	0
4M000J.G0HW8C20.7.6.L.G000.-.-.1.D.G	03	1	0	1	0
4M000R.G0HW8C20.6.6.D.0.-.-.0.L.H	0M	1	1	0	0
4M000R.G0HWOC20.6.5.L.0.-.-.0.D.I	0X	1	0	1	0
4MG00J.G0HW8420.6.7.D.0.-.-.0.L.F	0F	1	1	0	0
4W0.W000.C.D.D.0.-.-.0.L.3	04	1	1	0	0
4W0.W00G.C.C.L.0.-.-.0.D.4	0I	1	0	1	0
50.8W000.C.C.L.0.-.-.0.D.4	0P	1	0	1	0
50.W000.C.D.D.0.-.-.0.L.3	0R	1	1	0	0
500G9mnC.63630H.2.4.D.20000000.-.-.1.L.N	0M	1	0	1	0
500G9mnC.63M30H.2.3.L.0.-.-.0.D.O	0E	1	1	0	0
500G9qnC.63M30H.1.3.D.0.-.-.0.L.P	0Z	1	0	1	0
500G9qnC.c3M30H.1.2.L.0.-.-.0.D.Q	0b	1	1	0	0
51.DW000.B.A.L.20000.-.-.1.D.8	0L	1	0	1	0
52009qnC.cZM30H.1.1.L.100000.U.-.1.D.U	0S	1	1	0	0
520G9qnC.6ZM30H.0.2.D.W00000.-.-.1.L.V	0F	1	0	1	0
520G9qnC.6ZMB0H.0.1.L.0.-.-.0.D.W	Bs	1	1	0	0
520G9qnC.c3M30H.0.2.D.0.-.-.0.L.R	0N	1	0	1	0
520G9qnC.c3s30H.0.1.L.0.-.-.0.D.S	Mh	1	1	0	0
520GfmnC.6Z6B0H.0.2.D.G000.N.-.1.L.X	05	1	0	1	0
520GfmnC.6Z6B0n.0.1.L.0.N.-.0.D.Y	2n	1	1	0	0
52109qnC.c3M30H.0.2.D.W000.U.-.1.L.T	0T	1	0	1	0
6000CI.Ho0000.8.9.D.0.-.-.0.L.B	0d	1	0	1	0
60210WG8.8c00000W.7.9.D.0.-.-.0.L.D	0U	1	0	1	0
60210WG8.8c10000W.7.8.L.0.-.-.0.D.E	0T	1	1	0	0
602X0WG8.8c00000W.6.9.D.100000.-.-.1.L.F	0a	1	0	1	0
602X0WG8.8d00000W.6.8.L.0.-.-.0.D.G	0U	1	1	0	0
60310WG8.8b00G00W.6.8.L.W0000.-.-.1.D.I	0b	1	1	0	0
603X0WG8.8b00000W.5.9.D.2000000.-.-.1.L.H	0M	1	0	1	0
6083mmOu.4cK72W7.0.0.D.0.X.-.0.L.V	9f	1	0	1	0
6083mmOu.4cq7207.0.0.L.0.X.T.0.D.W	5D	1	1	0	0
60WGC2.610000T.7.7.D.0.-.-.0.L.H	0j	1	1	0	0
60WGC2.8610000T.7.6.L.0.-.-.0.D.I	0O	1	0	1	0
60Y37.38y400.5.6.D.0.-.-.0.L.H	0c	1	1	0	0
60Y37.438y400.5.5.L.0.-.-.0.D.I	0k	1	0	1	0
610WO.801G01W.8.9.D.0.-.-.0.L.B	0N	1	0	1	0
610WO.801m01W.8.8.L.0.-.-.0.D.C	0X	1	1	0	0
611Z1mW.40CE0404.3.6.D.200000.-.-.1.L.L	0j	1	0	1	0
611Z1mW.C0CE0404.3.5.L.0.-.-.0.D.M	0V	1	1	0	0
614a0.G1W00H.8.9.D.0.-.-.0.L.B	07	1	1	0	0
614a0.G1W02H.8.8.L.0.-.-.0.D.C	0W	1	0	1	0
61WGC2.8610000T.6.6.D.0.-.-.0.L.J	0T	1	1	0	0
61WGC2.861W000T.6.5.L.0.-.-.0.D.K	0l	1	0	1	0
63-1.3Oy10.4.5.D.0.-.-.0.L.J	02	1	1	0	0
630u4Y.G61WQ120.4.4.D.0.-.-.0.L.L	0j	1	1	0	0
630u4Y.O61WQ120.4.3.L.0.-.-.0.D.M	0E	1	0	1	0
630y0Y.O61WQ1A0.4.2.L.40.-.-.1.D.O	0m	1	0	1	0
630y4Y.O61WQ120.3.3.D.0.-.-.0.L.N	09	1	1	0	0
631Z1eW.i0CE0a0C.2.2.L.G0.-.-.1.D.U	01	1	1	0	0
631Z1eY.i0CE0a0C.1.2.D.0.-.-.0.L.V	0k	1	0	1	0
631Z1eY.y0CE0a0C.1.1.L.0.-.-.0.D.W	0g	1	1	0	0
631Z1mW.C0CE0404.2.5.D.0.-.-.0.L.N	0H	1	0	1	0
631Z1mW.C0CE0a04.2.4.L.0.-.-.0.D.O	09	1	1	0	0
631Z1mW.C0CE0q04.2.3.L.80.-.-.1.D.Q	0k	1	1	0	0
631Z1mW.i0CE0q04.2.2.L.G0000000.-.-.1.D.S	09	1	1	0	0
631Z1uW.C0CE0a04.1.4.D.0.-.-.0.L.P	0G	1	0	1	0
631Z1uW.i0CE0a04.1.3.D.G00.-.-.1.L.T	03	1	0	1	0
63o1.18y10.6.7.D.0.-.-.0.L.F	0P	1	1	0	0
63o1.38y10.6.6.L.0.-.-.0.D.G	08	1	0	1	0
63s1.38y10.5.6.D.0.-.-.0.L.H	0M	1	1	0	0
63s1.3Oy10.5.5.L.0.-.-.0.D.I	09	1	0	1	0
63s1.3Oy14.5.4.L.80.-.-.1.D.K	0I	1	0	1	0
6883mmOO.4Yq7207.0.1.D.400000.d.T.1.L.X	0f	1	0	1	0
6883mmOO.aYq7207.0.0.L.0.d.-.0.D.Y	YC	1	1	0	0
6HWGC2.1O61W000T.5.3.L.W0000000.-.-.1.D.O	0L	1	0	1	0
6HeGC2.1O61W000T.4.3.D.0.-.-.0.L.P	0l	1	1	0	0
6HeGC2.1u61W000T.4.2.L.0.-.-.0.D.Q	0Z	1	0	1	0
6I10ZW.O0Ay0K.5.4.D.0.-.-.0.L.L	0N	1	0	1	0
6I10ZW.O0gy0K.5.3.L.0.-.-.0.D.M	0c	1	1	0	0
6Z1XGO.10oSA4.3.4.L.40.-.-.1.D.O	0B	1	1	0	0
6Z1XKO.10oS24.2.5.D.0.-.-.0.L.N	09	1	0	1	0
6Z1XmO.10oSA4.2.4.D.0.-.-.0.L.P	01	1	0	1	0
6Z1XmO.10oSA6.2.3.L.0.-.-.0.D.Q	0c	1	1	0	0
6iQ84K2.N83WZm10.1.0.L.80000000.Z.-.1.D.q	07	1	0	1	0
6iQ84M2.N13WZm10.0.0.L.0.-.a.0.D.s	SH	1	0	1	0
6iQ84M2.N83WZm10.0.0.D.0.-.-.0.L.r	VC	1	1	0	0
73-1.43Oy14.3.3.D.0.-.-.0.L.N	0N	1	1	0	0
73-1.43uy14.3.2.L.0.-.-.0.D.O	0Q	1	0	1	0
73s1.3Oy14.4.4.D.0.-.-.0.L.L	0W	1	1	0	0
73s1.43Oy14.4.3.L.0.-.-.0.D.M	09	1	0	1	0
8.0.D.E.D.0.-.-.0.L.1	05	1	0	1	0
8.W.D.D.L.0.-.-.0.D.2	0A	1	1	0	0
80.0.D.E.D.0.-.-.0.L.1	05	1	0	1	0
80.0.D.E.D.0.-.-.0.L.1	0f	1	0	1	0
80.W.D.D.L.0.-.-.0.D.2	02	1	1	0	0
80.W000000.D.D.L.0.-.-.0.D.2	02	1	1	0	0
800.0.D.E.D.0.-.-.0.L.1	07	1	0	1	0
800.0.D.E.D.0.-.-.0.L.1	0K	1	0	1	0
800.20.D.D.L.0.-.-.0.D.2	0M	1	1	0	0
800.4000.D.D.L.0.-.-.0.D.2	08	1	1	0	0
8000.0.D.E.D.0.-.-.0.L.1	0K	1	0	1	0
8000.0.D.E.D.0.-.-.0.L.1	0M	1	1	0	0
8000.0.D.E.D.0.-.-.0.L.1	0k	1	0	1	0
8000.4000.D.D.L.0.-.-.0.D.2	0E	1	1	0	0
8000.G000.D.D.L.0.-.-.0.D.2	04	1	0	1	0
8000.G0000000.D.D.L.0.-.-.0.D.2	00	1	1	0	0
80000.0.D.E.D.0.-.-.0.L.1	0T	1	0	1	0
80000.W0000.D.D.L.0.-.-.0.D.2	0Y	1	1	0	0
800000.0.D.E.D.0.-.-.0.L.1	07	1	0	1	0
800000.0.D.E.D.0.-.-.0.L.1	0Y	1	0	1	0
800000.0.D.E.D.0.-.-.0.L.1	0a	1	1	0	0
800000.1000000.D.D.L.0.-.-.0.D.2	0e	1	0	1	0
800000.20.D.D.L.0.-.-.0.D.2	04	1	1	0	0
800000.G00000.D.D.L.0.-.-.0.D.2	0W	1	1	0	0
8000000.0.D.E.D.0.-.-.0.L.1	02	1	0	1	0
8000000.0.D.E.D.0.-.-.0.L.1	0L	1	0	1	0
8000000.0.D.E.D.0.-.-.0.L.1	0O	1	1	0	0
8000000.10000.D.D.L.0.-.-.0.D.2	0W	1	0	1	0
8000000.4.D.D.L.0.-.-.0.D.2	0k	1	1	0	0
8000000.8000.D.D.L.0.-.-.0.D.2	0W	1	1	0	0
80000002.40000000.C.D.D.0.-.-.0.L.3	0k	1	1	0	0
800000CI.8Lo0000.9.7.L.200000.-.-.1.D.E	0X	1	1	0	0
8000020.1000000.C.D.D.0.-.-.0.L.3	0Z	1	1	0	0
8000020.1W00000.C.C.L.0.-.-.0.D.4	04	1	0	1	0
8000021.3000000.B.C.D.0.-.-.0.L.5	0c	1	0	1	0
8000021.7000000.B.B.L.0.-.-.0.D.6	0e	1	1	0	0
800002G.1W00000.B.C.D.0.-.-.0.L.5	0I	1	1	0	0
800002G.1W01000.B.B.L.0.-.-.0.D.6	0W	1	0	1	0
8000084.Y000000.B.C.D.0.-.-.0.L.5	0c	1	0	1	0
8000084.c000000.B.B.L.0.-.-.0.D.6	0e	1	1	0	0
80000G.20.C.D.D.0.-.-.0.L.3	08	1	0	1	0
80000G.60.C.C.L.0.-.-.0.D.4	0B	1	1	0	0
8000210.101000000.B.C.D.0.-.-.0.L.5	0Z	1	1	0	0
8000210.101W00000.B.B.L.0.-.-.0.D.6	02	1	0	1	0
8000214.101W00000.A.B.D.0.-.-.0.L.7	0T	1	1	0	0
8000214.101WW0000.A.A.L.0.-.-.0.D.8	05	1	0	1	0
800021a.101WW0000.9.A.D.0.-.-.0.L.9	0U	1	1	0	0
800021a.101XW0000.9.9.L.0.-.-.0.D.A	0B	1	0	1	0
80002Xa.101XW0000.8.9.D.0.-.-.0.L.B	0V	1	1	0	0
80002Xa.101ZW0000.8.8.L.0.-.-.0.D.C	0Y	1	0	1	0
800084I1.30020040.8.A.D.0.-.-.0.L.B	0i	1	0	1	0
800084I1.70020040.8.9.L.0.-.-.0.D.C	0k	1	1	0	0
8000WG.60.B.C.D.0.-.-.0.L.5	09	1	0	1	0
8000WG.E0.B.B.L.0.-.-.0.D.6	0C	1	1	0	0
8001.G0000000.C.D.D.0.-.-.0.L.3	0Z	1	0	1	0
8001.G0W00000.C.C.L.0.-.-.0.D.4	0S	1	1	0	0
8001G200.W80000.A.C.D.0.-.-.0.L.7	07	1	0	1	0
8001G200.W80020.A.B.L.0.-.-.0.D.8	00	1	1	0	0
8001G201.W80020.9.B.D.0.-.-.0.L.9	05	1	0	1	0
8001G201.W8002W.9.A.L.0.-.-.0.D.A	06	1	1	0	0
8001G211.W8002W.8.A.D.0.-.-.0.L.B	0N	1	0	1	0
8001G211.W8W02W.8.9.L.0.-.-.0.D.C	0P	1	1	0	0
8001WG.E0.A.B.D.0.-.-.0.L.7	0A	1	0	1	0
8001WG.U0.A.A.L.0.-.-.0.D.8	0I	1	1	0	0
8003G211.W8W02W.7.9.D.0.-.-.0.L.D	0K	1	0	1	0
8003G211.W8a02W.7.8.L.0.-.-.0.D.E	01	1	1	0	0
8003G213.W8a02W.6.8.D.0.-.-.0.L.F	0B	1	0	1	0
8003G213.W8a0YW.6.7.L.0.-.-.0.D.G	0L	1	1	0	0
8003O213.W8a0YW.5.7.D.0.-.-.0.L.H	0A	1	0	1	0
8003O213.W8a0oW.5.6.L.0.-.-.0.D.I	0E	1	1	0	0
8003O613.W8a0mW.4.7.D.20.-.-.1.L.J	04	1	0	1	0
8003O613.W8a0mm.4.6.L.0.-.-.0.D.K	07	1	1	0	0
8003O633.4W8a0mm.3.5.L.0.-.-.0.D.M	0V	1	1	0	0
8003O633.W8a0mm.3.6.D.0.-.-.0.L.L	0c	1	0	1	0
800G.G000.C.D.D.0.-.-.0.L.3	0N	1	1	0	0
800G.m000.C.C.L.0.-.-.0.D.4	0B	1	0	1	0
800G8421.11W04000.8.A.D.0.-.-.0.L.B	0b	1	0	1	0
800G8421.13W04000.8.9.L.0.-.-.0.D.C	0W	1	1	0	0
800G8431.30004O00.7.9.D.0.-.-.0.L.D	0i	1	0	1	0
800G8431.70004O00.7.8.L.0.-.-.0.D.E	0k	1	1	0	0
800GE11W.S2000O.6.8.D.0.-.-.0.L.F	00	1	1	0	0
800GE11W.S2000P.6.7.L.0.-.-.0.D.G	0R	1	0	1	0
800IC6C7.73QimG00.2.0.L.100000.-.T.1.D.W	04	1	0	1	0
800IC6CN.73QimG00.1.0.D.0.-.T.0.L.X	IE	1	1	0	0
800IC6CN.7BQiWG00.1.0.L.0.-.d.0.D.Y	0W	1	0	1	0
800IuCWp.33h04m0C.1.1.L.400000.P.-.1.D.U	0Y	1	1	0	0
800OE11W.S2000P.5.7.D.0.-.-.0.L.H	0B	1	1	0	0
800OE11W.S200WP.5.6.L.0.-.-.0.D.I	0D	1	0	1	0
800OE31W.S200WP.4.6.D.0.-.-.0.L.J	0Q	1	1	0	0
800OE31W.S600WP.4.5.L.0.-.-.0.D.K	0f	1	0	1	0
8011WG.U0.9.A.D.0.-.-.0.L.9	0f	1	0	1	0
8011WG.W0000U0.9.9.L.0.-.-.0.D.A	0P	1	1	0	0
801IC6C3.72ODm020.2.2.D.0.-.-.0.L.P	0G	1	1	0	0
801IC6C3.72ODmG20.2.1.L.0.-.-.0.D.Q	0T	1	0	1	0
801IC6C3.73ODmG20.2.0.L.W0000.-.-.1.D.S	0W	1	0	1	0
801IC6C3.73QCmG20.2.0.L.400000.-.V.1.D.U	02	1	0	1	0
801IC6C7.73QCmG20.1.0.D.0.-.V.0.L.V	6b	1	1	0	0
801oC6C3.72ODmG20.1.1.D.0.-.-.0.L.R	0a	1	1	0	0
802000CI.8Ho0000.8.8.D.0.-.-.0.L.D	0W	1	0	1	0
8021000.G0000.B.D.D.400000.-.-.1.L.5	0H	1	1	0	0
8021000.G0W00.B.C.L.0.-.-.0.D.6	0J	1	0	1	0
8023000.4G0W00.A.B.L.0.-.-.0.D.8	0k	1	0	1	0
8023000.G0W00.A.C.D.0.-.-.0.L.7	0W	1	1	0	0
8023O633.G0W8a0mm.2.5.L.0.-.-.0.D.O	0l	1	1	0	0
8023O633.W8a0mm.2.6.D.4000000.-.-.1.L.N	0k	1	0	1	0
803XqQC2.4B4G85Z1.0.1.D.4000000.j.c.1.L.X	0h	1	0	1	0
803XqQC2.6B4G85Z1.0.0.L.0.j.-.0.D.Y	8G	1	1	0	0
804G8421.13W04000.7.9.D.0.-.-.0.L.D	0G	1	0	1	0
804G8421.13W04G00.7.8.L.0.-.-.0.D.E	0F	1	1	0	0
804G8C21.13W04G00.6.8.D.0.-.-.0.L.F	0H	1	0	1	0
804G8C21.13W04m00.6.7.L.0.-.-.0.D.G	0M	1	1	0	0
804GOC21.13W04m00.5.7.D.0.-.-.0.L.H	0O	1	0	1	0
804GOC21.13W14m00.5.6.L.0.-.-.0.D.I	04	1	1	0	0
804GOC2H.13W14m00.4.6.D.0.-.-.0.L.J	0h	1	0	1	0
804GOC2H.33W14m00.4.5.L.0.-.-.0.D.K	0B	1	1	0	0
804GOCYH.33W14m00.3.5.D.0.-.-.0.L.L	02	1	0	1	0
804GOCYH.33W14m04.3.4.L.0.-.-.0.D.M	01	1	1	0	0
804GOCYJ.33W14m04.2.4.D.0.-.-.0.L.N	03	1	0	1	0
804GOCYJ.33W14m0C.2.3.L.0.-.-.0.D.O	05	1	1	0	0
804GOCYp.33W14m0C.1.3.D.0.-.-.0.L.P	0U	1	0	1	0
804GOCYp.33X14m0C.1.2.L.0.-.-.0.D.Q	0N	1	1	0	0
804GuCYp.33X14m0C.0.2.D.0.-.-.0.L.R	0V	1	0	1	0
804GuCYp.33Z14m0C.0.1.L.0.-.-.0.D.S	6X	1	1	0	0
804IC6CN.7BJiWG00.0.0.L.0.-.U.0.D.a	4R	1	0	1	0
804IC6CN.7BQiWG00.0.0.D.0.-.d.0.L.Z	QW	1	1	0	0
804IuCWp.33Z04m0C.0.2.D.10000.P.-.1.L.T	0X	1	0	1	0
8051.DW000.A.A.D.0.-.-.0.L.9	0P	1	1	0	0
8051.FW000.A.9.L.0.-.-.0.D.A	0S	1	0	1	0
805IC6C3.73ODmG20.1.0.D.0.-.-.0.L.T	Je	1	1	0	0
80630O.WA1W1X.7.6.L.40000.-.-.1.D.G	0Y	1	1	0	0
808000CI.8Lo0000.8.7.D.0.-.-.0.L.F	02	1	0	1	0
808000CI.8Lo0004.8.6.L.0.-.-.0.D.G	03	1	1	0	0
808000CQ.8Lo0000.7.7.D.4.-.-.1.L.H	0J	1	0	1	0
808000CQ.8Lo2000.7.6.L.0.-.-.0.D.I	0V	1	1	0	0
80A000CQ.8Ho2000.6.7.D.400000.-.-.1.L.J	02	1	0	1	0
80A000CQ.8Ho2004.6.6.L.0.-.-.0.D.K	0W	1	1	0	0
80CMX00V.1073WOCc0.1.0.L.0.-.8.0.D.Y	09	1	0	1	0
80CMX00V.107JWOCY0.1.0.D.0.-.m.0.L.X	Qx	1	1	0	0
80CMX08V.1073WOCc0.0.0.D.0.-.8.0.L.Z	T3	1	1	0	0
80CMX08V.1G63WOCc0.0.0.L.0.-.k.0.D.a	Qn	1	0	1	0
80E000CQ.8Ho2004.5.6.D.0.-.-.0.L.L	0H	1	0	1	0
80E000CQ.8Ho2W04.5.5.L.0.-.-.0.D.M	0I	1	1	0	0
80E010CQ.8Hm2W04.4.6.D.20000.-.-.1.L.N	05	1	0	1	0
80E010CQ.8Hm2W0a.4.5.L.0.-.-.0.D.O	0P	1	1	0	0
80E210CQ.8Hm2W0a.3.5.D.0.-.-.0.L.P	0c	1	0	1	0
80E210CQ.CHm2W0a.3.4.L.0.-.-.0.D.Q	0k	1	1	0	0
80GIuCWp.133h04m0C.0.0.L.0.-.-.0.D.W	22	1	1	0	0
80GIuCWp.33h04m0C.0.1.D.0.-.-.0.L.V	0m	1	0	1	0
80GMX08V.1m6BWOC20.1.0.L.G000000.-.l.1.D.i	08	1	0	1	0
80GMX0CV.1m6BWOC20.0.0.D.0.-.l.0.L.j	6l	1	1	0	0
80KIPCWn.133Z14m0C.0.0.D.0.I.-.0.L.Z	2w	1	0	1	0
80KIPCWn.13BZ14m08.0.0.L.0.I.d.0.D.a	1V	1	1	0	0
80KIuCWn.133Z04m0C.0.1.D.800000.W.-.1.L.X	0O	1	0	1	0
80KIuCWn.133Z14m0C.0.0.L.0.W.-.0.D.Y	Ig	1	1	0	0
80WG.1m000.B.B.L.0.-.-.0.D.6	0E	1	0	1	0
80WG.m000.B.C.D.0.-.-.0.L.5	0O	1	1	0	0
80WpQi21.3610W21m.0.4.D.0.P.-.0.L.X	0G	1	0	1	0
80WpQi21.3610WI1m.0.3.L.0.P.-.0.D.Y	EH	1	1	0	0
80YnQb21.32100I1m.0.5.D.4000000.-.-.1.L.T	0N	1	0	1	0
80YnQb21.3210WI1m.0.4.L.0.-.-.0.D.U	AC	1	1	0	0
80YnQi21.3210W21m.0.5.D.G00.F.-.1.L.V	0c	1	0	1	0
80YnQi21.3610W21m.0.4.L.0.F.-.0.D.W	Ov	1	1	0	0
80YpQC21.3200WI1m.0.5.D.4100000.V.-.2.L.Z	0d	1	0	1	0
80YpQC21.3A00WI1m.0.4.L.0.V.-.0.D.a	ID	1	1	0	0
80mOEDL0.1X8C60m09.0.2.D.e0.A.9.2.L.Z	0k	1	1	0	0
80mOEDL0.1n8C60m09.0.1.L.0.A.-.0.D.a	G0	1	0	1	0
80mOEF50.1X8C60mWP.0.0.D.0.F.-.0.L.X	3-	1	1	0	0
80mOEF50.1X8C60me9.0.0.L.0.F.9.0.D.Y	Au	1	0	1	0
80mOF750.1W8C60mWP.0.1.D.0.8.-.0.L.V	0g	1	1	0	0
80mOF750.1X8C60mWP.0.0.L.0.8.-.0.D.W	Eo	1	0	1	0
8211WG.W0000U0.8.9.D.0.-.-.0.L.B	0Y	1	0	1	0
8211WG.WG000U0.8.8.L.0.-.-.0.D.C	0W	1	1	0	0
84.G0.C.D.D.0.-.-.0.L.3	08	1	1	0	0
84.G0W.C.C.L.0.-.-.0.D.4	0N	1	1	0	0
84.W.C.D.D.0.-.-.0.L.3	0G	1	0	1	0
84.W000000.C.D.D.0.-.-.0.L.3	0b	1	0	1	0
84.Y000000.C.C.L.0.-.-.0.D.4	0d	1	1	0	0
840.4000.C.D.D.0.-.-.0.L.3	0Z	1	0	1	0
840.W04000.C.C.L.0.-.-.0.D.4	01	1	1	0	0
8400.20000.C.D.D.0.-.-.0.L.3	08	1	0	1	0
8400.20040.C.C.L.0.-.-.0.D.4	0A	1	1	0	0
8400.4000.C.D.D.0.-.-.0.L.3	07	1	0	1	0
8400.4020.C.C.L.0.-.-.0.D.4	00	1	1	0	0
8400000.10000.C.D.D.0.-.-.0.L.3	0k	1	1	0	0
8400000.10000000.C.D.D.0.-.-.0.L.3	04	1	0	1	0
8400000.1000000G.C.C.L.0.-.-.0.D.4	0k	1	1	0	0
8400000.28000.C.C.L.0.-.-.0.D.4	0I	1	1	0	0
8400000.8000.C.D.D.0.-.-.0.L.3	0P	1	0	1	0
8400000.G0010000.C.C.L.0.-.-.0.D.4	0P	1	0	1	0
8400000.G0050000.C.B.L.20000.-.-.1.D.6	0g	1	0	1	0
84000000.400.C.D.D.0.-.-.0.L.3	0D	1	0	0	1
84000000.400000.C.D.D.0.-.-.0.L.3	0V	1	0	1	0
84000000.600.C.C.L.0.-.-.0.D.4	0V	1	0	0	1
84000000.600000.C.C.L.0.-.-.0.D.4	0O	1	1	0	0
840002G.1W01000.A.B.D.0.-.-.0.L.7	0k	1	1	0	0
840002G.G1W01000.A.A.L.0.-.-.0.D.8	0D	1	0	1	0
840008C2.1X04020.8.9.D.0.-.-.0.L.B	02	1	0	1	0
840008C2.1X04024.8.8.L.0.-.-.0.D.C	03	1	1	0	0
840008CA.1X04020.7.9.D.4.-.-.1.L.D	0E	1	0	1	0
840008CA.1X04420.7.8.L.0.-.-.0.D.E	0G	1	1	0	0
84000OCA.1X04420.6.8.D.0.-.-.0.L.F	0b	1	0	1	0
84000OCA.3X04420.6.7.L.0.-.-.0.D.G	0d	1	1	0	0
840022G.G1W01000.9.A.D.0.-.-.0.L.9	06	1	1	0	0
840022G.G1W01010.9.9.L.0.-.-.0.D.A	0K	1	0	1	0
8401.4000.B.D.D.20.-.-.1.L.5	0Z	1	0	1	0
8401.W04000.B.C.L.0.-.-.0.D.6	0S	1	1	0	0
8401000.18000.B.C.L.0.-.-.0.D.6	0Q	1	1	0	0
8401000.8000.B.D.D.20000.-.-.1.L.5	0O	1	0	1	0
84010000.400000.B.D.D.200000.-.-.1.L.5	07	1	0	1	0
84010000.400020.B.C.L.0.-.-.0.D.6	0H	1	1	0	0
84010W00.400020.A.C.D.0.-.-.0.L.7	00	1	0	1	0
84010W00.400021.A.B.L.0.-.-.0.D.8	03	1	1	0	0
84010W08.400021.9.B.D.0.-.-.0.L.9	0V	1	0	1	0
84010W08.600021.9.A.L.0.-.-.0.D.A	0A	1	1	0	0
84010WG8.600021.8.A.D.0.-.-.0.L.B	0U	1	0	1	0
84010WG8.700021.8.9.L.0.-.-.0.D.C	0S	1	1	0	0
840422G.G1W01010.8.9.D.0.-.-.0.L.B	0b	1	1	0	0
840422G.G3W01010.8.8.L.0.-.-.0.D.C	0C	1	0	1	0
840432G.G3W01010.7.8.D.0.-.-.0.L.D	0c	1	1	0	0
840432G.G7W01010.7.7.L.0.-.-.0.D.E	0S	1	0	1	0
840H0WG8.700021.7.9.D.0.-.-.0.L.D	06	1	0	1	0
840H0WG8.700031.7.8.L.0.-.-.0.D.E	0Y	1	1	0	0
842.1W04000.B.B.L.0.-.-.0.D.6	0c	1	1	0	0
842.8100.B.C.D.0.-.-.0.L.5	0T	1	1	0	0
842.W04000.B.C.D.0.-.-.0.L.5	0a	1	0	1	0
842.W8100.B.B.L.0.-.-.0.D.6	0O	1	0	1	0
842000.W00W00.B.C.D.0.-.-.0.L.5	0I	1	0	1	0
842000.W01W00.B.B.L.0.-.-.0.D.6	0K	1	1	0	0
8420000.G0010000.B.C.D.0.-.-.0.L.5	0Q	1	1	0	0
84200000.600.B.C.D.0.-.-.0.L.5	09	1	0	0	1
84200000.680.B.B.L.0.-.-.0.D.6	0B	1	0	0	1
842000W0.680.A.B.D.0.-.-.0.L.7	07	1	0	0	1
842000W0.6A0.A.A.L.0.-.-.0.D.8	04	1	0	0	1
842000WG.6A0.9.A.D.0.-.-.0.L.9	0A	1	0	0	1
842000WG.6Q0.9.9.L.0.-.-.0.D.A	0C	1	0	0	1
842001WG.400006Q0.8.8.L.0.-.-.0.D.C	0k	1	0	0	1
842001WG.6Q0.8.9.D.0.-.-.0.L.B	0i	1	0	0	1
8422.R00000.A.A.D.0.-.-.0.L.9	0W	1	1	0	0
8422.V00000.A.9.L.0.-.-.0.D.A	0O	1	0	1	0
8438M.G0X8s0.6.6.D.0.-.-.0.L.H	0f	1	1	0	0
8438M.WG0X8s0.6.5.L.0.-.-.0.D.I	00	1	0	1	0
8438N.WG0X8s0.5.5.D.0.-.-.0.L.J	0E	1	1	0	0
