# state	agent	action	depth	score	prior_nodes	visits	wins	losses	draws
800104G.W001u0.A.9.L.0.-.-.0.D.A	lunatic-v0.1.0	01	1	500	40	1	0	1	0
800104I.W001u0.9.9.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	07	4	500	36633	1	1	0	0
80010W0.W000G0.B.C.D.0.-.-.0.L.5	rust-pathfinder-v0.1.0	0C	4	5	16729	1	1	0	0
800180I.W001-0.9.7.L.0.-.-.0.D.E	lunatic-v0.1.0	0D	1	850	37	1	0	1	0
800180I.W001w0.9.8.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	08	4	11950	3957	1	1	0	0
8001A0I.W001-0.8.7.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0J	4	11470	7754	1	1	0	0
8001A0I.W021-0.8.6.L.0.-.-.0.D.G	lunatic-v0.1.0	0K	1	10850	35	1	0	1	0
8002000.1000000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	00	1	500	46	1	0	1	0
8002000.1000001.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	04	4	105	12893	1	1	0	0
800200G.1000001.B.C.D.0.-.-.0.L.5	lunatic-v0.1.0	0B	1	850	44	1	0	1	0
800200G.10000W1.B.B.L.0.-.-.0.D.6	rust-pathfinder-v0.1.0	0I	4	305	14938	1	1	0	0
8002YWeK.K3lW0000.5.4.L.8000000.-.-.1.D.U	lunatic-v0.1.0	0h	1	10000	29	1	0	1	0
800300G.1000001.A.C.D.W0.-.-.1.L.7	lunatic-v0.1.0	0P	1	850	42	1	0	1	0
800300G.1020001.A.B.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0W	4	625	16988	1	1	0	0
8005A0I.W001-0.7.7.D.2000.-.-.1.L.H	rust-pathfinder-v0.1.0	06	4	11065	3720	1	1	0	0
8005A0I.W001_0.7.6.L.0.-.-.0.D.I	lunatic-v0.1.0	05	1	700	34	1	0	1	0
8005A0o.W001_0.6.6.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0J	4	10990	4883	1	1	0	0
8005A0o.W021_0.6.5.L.0.-.-.0.D.K	lunatic-v0.1.0	0Q	1	1400	32	1	0	1	0
8005A0o.e021_0.6.4.L.40000.-.-.1.D.M	lunatic-v0.1.0	00	1	0	30	1	0	1	0
8005A0p.e021_0.5.4.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0E	4	10530	4116	1	1	0	0
8005A0p.e025_0.5.3.L.0.-.-.0.D.O	lunatic-v0.1.0	0Q	1	1050	29	1	0	1	0
8008000.20000.C.D.D.0.-.-.0.L.3	rust-pathfinder-v0.1.0	02	4	-295	13782	1	1	0	0
8008000.20004.C.C.L.0.-.-.0.D.4	lunatic-v0.1.0	00	1	850	45	1	0	1	0
8008001.20004.B.C.D.0.-.-.0.L.5	rust-pathfinder-v0.1.0	01	4	-480	11196	1	1	0	0
8008001.20006.B.B.L.0.-.-.0.D.6	lunatic-v0.1.0	07	1	850	43	1	0	1	0
8008021.20006.A.B.D.0.-.-.0.L.7	rust-pathfinder-v0.1.0	0E	4	-330	8748	1	1	0	0
8008021.20406.A.A.L.0.-.-.0.D.8	lunatic-v0.1.0	0F	1	850	41	1	0	1	0
8008821.20406.9.A.D.0.-.-.0.L.9	rust-pathfinder-v0.1.0	0R	4	-380	27038	1	1	0	0
8008821.A0406.9.9.L.0.-.-.0.D.A	lunatic-v0.1.0	0S	1	850	39	1	0	1	0
800G886X.70840410.6.7.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0k	4	545	6441	1	1	0	0
800W.40000.C.D.D.0.-.-.0.L.3	rust-pathfinder-v0.1.0	0E	4	-270	12100	1	1	0	0
800W.40400.C.C.L.0.-.-.0.D.4	lunatic-v0.1.0	07	1	11350	45	1	0	1	0
800W80.C00.B.C.D.0.-.-.0.L.5	lunatic-v0.1.0	0G	1	500	44	1	0	1	0
800W80.S00.B.B.L.0.-.-.0.D.6	rust-pathfinder-v0.1.0	0N	4	60	25367	1	1	0	0
80100.5000.C.C.D.0.-.-.0.L.5	lunatic-v0.1.0	0Y	1	10000	45	1	0	1	0
80100400.L0400000.B.A.D.0.-.-.0.L.9	lunatic-v0.1.0	0c	1	850	42	1	0	1	0
80100400.L4400000.B.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	08	4	-330	19757	1	1	0	0
80100440.L4400000.A.9.D.0.-.-.0.L.B	lunatic-v0.1.0	0h	1	850	40	1	0	1	0
80100440.N4400000.A.8.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0V	4	-825	10939	1	1	0	0
80200.40.C.D.D.0.-.-.0.L.3	rust-pathfinder-v0.1.0	0K	4	70	9785	1	1	0	0
80200.4040.C.C.L.0.-.-.0.D.4	lunatic-v0.1.0	0J	1	850	45	1	0	1	0
80200.5040.C.B.L.2000.-.-.1.D.6	lunatic-v0.1.0	00	1	500	43	1	0	1	0
8020000.0.C.E.D.400000.-.-.1.L.3	rust-pathfinder-v0.1.0	0V	4	-520	12012	1	1	0	0
8020000.200000.C.D.L.0.-.-.0.D.4	lunatic-v0.1.0	0W	1	850	46	1	0	1	0
8020000.A00000.C.C.L.400000.-.-.1.D.6	lunatic-v0.1.0	04	1	500	44	1	0	1	0
802000G.A00000.B.C.D.0.-.-.0.L.7	rust-pathfinder-v0.1.0	0W	4	500	8389	1	1	0	0
802000G.E00000.B.B.L.0.-.-.0.D.8	lunatic-v0.1.0	0S	1	850	43	1	0	1	0
80201.5040.B.B.D.0.-.-.0.L.7	rust-pathfinder-v0.1.0	0J	4	65	14601	1	1	0	0
80201.7040.B.A.L.0.-.-.0.D.8	lunatic-v0.1.0	07	1	500	42	1	0	1	0
80210WO.1m0004.8.A.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0k	4	11580	4406	1	1	0	0
80210WO.m0004.8.B.D.400000.-.-.1.L.B	lunatic-v0.1.0	0U	1	500	39	1	0	1	0
8021mC21.-0002.5.8.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0c	4	999999981	331	1	1	0	0
8021mC21.k0002.5.9.D.4000000.-.-.1.L.H	lunatic-v0.1.0	0S	1	500	34	1	0	1	0
80221.7040.A.A.D.0.-.-.0.L.9	rust-pathfinder-v0.1.0	0M	4	10	25021	1	1	0	0
80221.N040.A.9.L.0.-.-.0.D.A	lunatic-v0.1.0	09	1	10000	40	1	0	1	0
80235cH8.10YHeN.2.3.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	0c	4	999999971	254	1	1	0	0
80235cH8.YHeN.2.4.D.4000000.-.-.1.L.R	lunatic-v0.1.0	0U	1	500	26	1	0	1	0
802A1.N000.9.A.D.40.-.-.1.L.B	rust-pathfinder-v0.1.0	0L	4	470	9520	1	1	0	0
802A1.V000.9.9.L.0.-.-.0.D.C	lunatic-v0.1.0	02	1	500	39	1	0	1	0
802A5.V000.8.9.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0H	4	685	9572	1	1	0	0
802A5.VW00.8.8.L.0.-.-.0.D.E	lunatic-v0.1.0	0G	1	500	37	1	0	1	0
802A5.Ve00.8.7.L.G00.-.-.1.D.G	lunatic-v0.1.0	0N	1	500	35	1	0	1	0
802W.40000.B.D.D.400.-.-.1.L.5	rust-pathfinder-v0.1.0	0X	4	-460	13077	1	1	0	0
802W.840000.B.C.L.0.-.-.0.D.6	lunatic-v0.1.0	0S	1	850	44	1	0	1	0
802eG8.2W400.8.B.D.40000.-.-.1.L.D	rust-pathfinder-v0.1.0	0c	4	-1340	13024	1	1	0	0
802eG8.402W400.8.A.L.0.-.-.0.D.E	lunatic-v0.1.0	0Q	1	850	39	1	0	1	0
802eG8.40AW400.8.9.L.40000.-.-.1.D.G	lunatic-v0.1.0	0O	1	700	37	1	0	1	0
80300440.N0400000.9.9.D.4000000.-.-.1.L.D	lunatic-v0.1.0	0X	1	500	38	1	0	1	0
80300440.N0C00000.9.8.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0c	4	-15	8163	1	1	0	0
8041.1G0000.B.C.D.0.-.-.0.L.5	lunatic-v0.1.0	0E	1	10000	44	1	0	1	0
8045A0o.W021_0.5.5.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0X	4	11080	5410	1	1	0	0
8045A0p.e025_0.4.3.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0Y	4	10380	24195	1	1	0	0
8045A0p.u025_0.4.2.L.0.-.-.0.D.Q	lunatic-v0.1.0	0e	1	10350	27	1	0	1	0
80631WG.800WGl.6.6.D.400000.-.-.1.L.J	lunatic-v0.1.0	0O	1	500	32	3	0	3	0
80631WG.810WGl.6.5.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0k	4	730	3953	3	3	0	0
80A0.G000.B.D.D.0.-.-.0.L.5	rust-pathfinder-v0.1.0	0E	4	-145	9376	1	1	0	0
80A0.G400.B.C.L.0.-.-.0.D.6	lunatic-v0.1.0	0N	1	10500	44	1	0	1	0
80G8821.100A0406.8.8.L.0.-.-.0.D.C	lunatic-v0.1.0	0h	1	850	37	1	0	1	0
80G8821.A0406.8.9.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	0g	4	-570	21915	1	1	0	0
80I000G.E00000.A.B.D.0.-.-.0.L.9	rust-pathfinder-v0.1.0	0Y	4	525	36902	1	1	0	0
80I000G.U00000.A.A.L.0.-.-.0.D.A	lunatic-v0.1.0	00	1	500	41	1	0	1	0
80I000H.U00000.9.A.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	02	4	690	15976	1	1	0	0
80I000H.U00004.9.9.L.0.-.-.0.D.C	lunatic-v0.1.0	07	1	500	39	1	0	1	0
80I002H.U00004.8.9.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0N	4	285	30814	1	1	0	0
80I002H.U0W004.8.8.L.0.-.-.0.D.E	lunatic-v0.1.0	0L	1	850	37	1	0	1	0
80I802H.U0W004.7.8.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0E	4	230	5142	1	1	0	0
80I802H.U0W404.7.7.L.0.-.-.0.D.G	lunatic-v0.1.0	0F	1	850	35	1	0	1	0
80I882H.U0W404.6.7.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0O	4	175	10179	1	1	0	0
80I882H.U1W404.6.6.L.0.-.-.0.D.I	lunatic-v0.1.0	0Z	1	850	33	1	0	1	0
80IA5.VW00.7.8.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0F	4	536870911	563	1	1	0	0
80WW80.C00.A.C.D.G00.-.-.1.L.7	lunatic-v0.1.0	02	1	850	42	1	0	1	0
80WW80.C04.A.B.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0G	4	5	29296	1	1	0	0
80Wm80.C04.9.B.D.0.-.-.0.L.9	lunatic-v0.1.0	00	1	500	41	1	0	1	0
80Wm80.C05.9.A.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	01	4	510	10899	1	1	0	0
80Wm82.2000C05.8.9.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	08	4	720	9365	1	1	0	0
80Wm82.C05.8.A.D.0.-.-.0.L.B	lunatic-v0.1.0	0b	1	850	39	1	0	1	0
80WmC2.2000C05.7.9.D.0.-.-.0.L.D	lunatic-v0.1.0	0Z	1	500	37	1	0	1	0
80WmC2.2W00C05.7.8.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0U	4	905	10662	1	1	0	0
81000842.1500000Q0.9.8.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0E	4	-260	9828	1	1	0	0
81000842.1500004Q0.9.7.L.0.-.-.0.D.E	lunatic-v0.1.0	0h	1	10850	37	1	0	1	0
8100G.200.B.D.D.W0.-.-.1.L.5	lunatic-v0.1.0	07	1	500	44	1	1	0	0
8100G.220.B.C.L.0.-.-.0.D.6	rust-pathfinder-v0.1.0	0B	4	380	6919	1	0	1	0
810WG.220.A.C.D.0.-.-.0.L.7	lunatic-v0.1.0	0W	1	850	43	1	1	0	0
810WG.400220.A.B.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0P	4	565	14863	1	0	1	0
812eG8.40AW400.7.9.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0Q	4	-1150	8420	1	1	0	0
812eG8.40EW400.7.8.L.0.-.-.0.D.I	lunatic-v0.1.0	0M	1	10000	36	1	0	1	0
81IeG8.40E0400.6.9.D.W000.-.-.1.L.J	rust-pathfinder-v0.1.0	0V	4	-355	13367	1	1	0	0
81IeG8.42E0400.6.8.L.0.-.-.0.D.K	lunatic-v0.1.0	0W	1	700	35	1	0	1	0
81IeG8.C2E0400.6.7.L.400000.-.-.1.D.M	lunatic-v0.1.0	0G	1	500	33	1	0	1	0
81IuG8.C2E0400.5.7.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0W	4	-155	12232	1	1	0	0
81IuG8.C6E0400.5.6.L.0.-.-.0.D.O	lunatic-v0.1.0	0T	1	500	32	1	0	1	0
82200.4040.B.C.D.0.-.-.0.L.5	rust-pathfinder-v0.1.0	0I	4	290	11457	1	1	0	0
84.1O000.C.B.L.W000.-.-.1.D.6	lunatic-v0.1.0	0G	1	500	43	1	0	1	0
84.2000W.C.C.L.0.-.-.0.D.4	lunatic-v0.1.0	0N	1	850	45	1	0	1	0
84.W.C.D.D.0.-.-.0.L.3	rust-pathfinder-v0.1.0	0P	4	-595	18138	1	1	0	0
84.e00.C.C.D.0.-.-.0.L.5	rust-pathfinder-v0.1.0	0G	4	165	7046	1	0	1	0
84.u00.C.B.L.0.-.-.0.D.6	lunatic-v0.1.0	0N	1	11850	44	1	1	0	0
840.2000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	01	1	850	46	1	0	1	0
840.2002.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	00	4	240	8955	1	1	0	0
840000.G00000.C.D.D.0.-.-.0.L.3	rust-pathfinder-v0.1.0	0W	4	110	16363	1	1	0	0
8400000.1000000.C.D.D.0.-.-.0.L.3	rust-pathfinder-v0.1.0	0A	4	-595	13300	1	1	0	0
8400000.10000G0.C.C.L.0.-.-.0.D.4	lunatic-v0.1.0	0B	1	850	45	1	0	1	0
8400000.10001G0.C.B.L.W0.-.-.1.D.6	lunatic-v0.1.0	04	1	500	43	1	0	1	0
8400000.4000000.C.D.D.0.-.-.0.L.3	rust-pathfinder-v0.1.0	0e	4	-25	24633	1	1	0	0
840000G.10001G0.B.B.D.0.-.-.0.L.7	rust-pathfinder-v0.1.0	0c	4	-1025	23973	1	1	0	0
840000G.50001G0.B.A.L.0.-.-.0.D.8	lunatic-v0.1.0	0b	1	10000	42	1	0	1	0
84000W0.10000G0.B.C.D.0.-.-.0.L.5	rust-pathfinder-v0.1.0	0C	4	-80	20935	1	1	0	0
84010WGO.2m0005.7.9.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0U	4	11265	5726	1	1	0	0
84010WGO.m0005.7.A.D.0.-.-.0.L.D	lunatic-v0.1.0	0V	1	1200	38	1	0	1	0
840280G.10200W1.9.A.L.1000.-.-.1.D.C	rust-pathfinder-v0.1.0	0k	4	615	10362	1	1	0	0
840300G.1000001.9.C.D.20000.-.-.1.L.9	lunatic-v0.1.0	0B	1	850	41	1	0	1	0
840300G.10000W1.9.B.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0F	4	655	14571	1	1	0	0
840380G.10000W1.8.B.D.0.-.-.0.L.B	lunatic-v0.1.0	0P	1	10350	40	1	0	1	0
840XT.7m3W20.6.5.L.20000.-.-.1.D.M	rust-pathfinder-v0.1.0	0M	4	-1030	8730	1	0	1	0
840XT.7m3e20.6.4.L.G000.-.-.1.D.O	rust-pathfinder-v0.1.0	0P	4	-1085	5562	1	0	1	0
841.2002.B.C.D.0.-.-.0.L.5	lunatic-v0.1.0	0M	1	850	44	1	0	1	0
841.I002.B.B.L.0.-.-.0.D.6	rust-pathfinder-v0.1.0	0T	4	590	15121	1	1	0	0
84110WGO.2m0005.6.9.D.0.-.-.0.L.F	lunatic-v0.1.0	0N	1	350	36	1	0	1	0
84110WGO.2mW005.6.8.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0G	4	11430	6828	1	1	0	0
84110mGO.202m0005.5.8.L.1000000.-.-.1.D.K	rust-pathfinder-v0.1.0	0W	4	536870911	489	1	1	0	0
84110mGO.22m0005.5.8.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0a	4	11540	5937	1	1	0	0
84110mGO.2m0005.5.9.D.W000.-.-.1.L.H	lunatic-v0.1.0	0b	1	350	34	1	0	1	0
8420000.200000.B.D.D.0.-.-.0.L.5	rust-pathfinder-v0.1.0	0X	4	180	7879	1	1	0	0
84220eK.K1ZX1G00.6.4.L.82000000.-.-.2.D.O	lunatic-v0.1.0	0N	1	20000	29	1	0	1	0
842Y0eK.K1ZW1000.5.6.D.10G00.-.-.2.L.P	rust-pathfinder-v0.1.0	0b	4	-375	6040	1	1	0	0
842Y0eK.K3ZW1000.5.5.L.0.-.-.0.D.Q	lunatic-v0.1.0	0j	1	16600	31	1	0	1	0
842eG8.402W400.7.A.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0R	4	-880	13369	1	1	0	0
84300440.N0C00000.8.8.D.0.-.-.0.L.F	lunatic-v0.1.0	0L	1	500	37	1	0	1	0
84300440.N0C08000.8.7.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0F	4	150	19418	1	1	0	0
84300840.N0C08020.8.6.L.400.-.-.1.D.I	rust-pathfinder-v0.1.0	09	4	-125	34632	1	1	0	0
843008C0.N0C08020.7.6.D.0.-.-.0.L.J	lunatic-v0.1.0	0M	1	500	34	1	0	1	0
843008C0.N0C0O020.7.5.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0T	4	335	17021	1	1	0	0
84300C40.N0C08000.7.7.D.0.-.-.0.L.H	lunatic-v0.1.0	07	1	10000	35	1	0	1	0
84310OC0.N1C0O020.5.4.L.W0000.-.-.1.D.Q	rust-pathfinder-v0.1.0	01	4	536870911	424	1	1	0	0
84310OC2.N1C0O020.4.4.D.0.-.-.0.L.R	lunatic-v0.1.0	00	1	0	29	1	0	1	0
84310OC2.N1C0O021.4.3.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	0H	4	999999971	264	1	1	0	0
843W08C0.N0C08020.6.6.D.G000.-.-.1.L.L	lunatic-v0.1.0	0N	1	500	32	1	0	1	0
843W08C0.N0C0e020.6.5.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0G	4	575	6260	1	1	0	0
843W0OC0.N0C08020.5.6.D.W000.-.-.1.L.N	lunatic-v0.1.0	0M	1	500	31	1	0	1	0
843W0OC0.N0C0O020.5.5.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	0O	4	425	5035	1	1	0	0
843X0OC0.N0C0O020.4.5.D.0.-.-.0.L.P	lunatic-v0.1.0	0a	1	10000	30	1	0	1	0
84510mGO.200m0005.4.9.D.200000.-.-.1.L.L	lunatic-v0.1.0	01	1	0	33	1	0	1	0
84510mGO.200m0007.4.8.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0V	4	999999977	292	1	1	0	0
85110mGO.2m0005.4.9.D.2000000.-.-.1.L.J	lunatic-v0.1.0	0h	1	10000	33	1	0	1	0
861.100I002.A.A.L.W0000.-.-.1.D.A	rust-pathfinder-v0.1.0	0G	4	420	22177	1	1	0	0
88000400.L0000000.B.B.D.0.-.-.0.L.7	lunatic-v0.1.0	0W	1	10500	43	1	0	1	0
8802Y0eK.K3hW1000.5.4.L.400000.-.-.1.D.S	lunatic-v0.1.0	0H	1	10500	29	1	0	1	0
8802YWeK.K3hW0000.4.5.D.1000.-.-.1.L.T	rust-pathfinder-v0.1.0	0W	4	400	2734	1	1	0	0
8842Y0eK.K3ZW1000.4.5.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0X	4	-450	4544	1	1	0	0
88WG8861.700A040E.5.5.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0k	4	285	6328	1	1	0	0
8A4220eK.G1ZX1G00.4.5.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0i	4	-810	7509	1	1	0	0
8K0XT.7m3W20.5.5.D.0.-.-.0.L.N	lunatic-v0.1.0	0F	1	10000	31	1	1	0	0
8K240GGe.8ToWW00.5.4.L.10000.-.-.1.D.O	lunatic-v0.1.0	0I	1	33500	29	1	0	1	0
8K241GGe.8ToW000.4.5.D.W00.-.-.1.L.P	rust-pathfinder-v0.1.0	0O	4	999999974	283	1	1	0	0
8K250GGe.8To0W00.4.5.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0N	4	536870911	466	1	1	0	0
8K80000W.1mW000000.9.A.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0i	4	420	9823	1	1	0	0
8O61.300o002.8.8.L.100000.-.-.1.D.G	rust-pathfinder-v0.1.0	0h	4	165	14359	1	1	0	0
8S2F0.800W0_.5.6.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0I	4	-545	14577	1	1	0	0
8S2F0.801W0_.5.5.L.0.-.-.0.D.M	lunatic-v0.1.0	0Y	1	850	31	1	0	1	0
8S8U2F0.1W4001W0_.0.3.D.0.-.-.0.L.V	rust-pathfinder-v0.1.0	0e	4	-155	5809	1	1	0	0
8W2A5.Ve00.7.7.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0G	4	999999982	342	1	1	0	0
8WG8821.500A040E.7.6.L.20000000.-.-.1.D.G	lunatic-v0.1.0	08	1	500	33	1	0	1	0
8WG8861.500A040E.6.6.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0h	4	-165	6203	1	1	0	0
8WG8861.700A040E.6.5.L.0.-.-.0.D.I	lunatic-v0.1.0	0j	1	850	32	1	0	1	0
8WG8861.N00A040E.6.4.L.80000000.-.-.1.D.K	lunatic-v0.1.0	0l	1	700	30	1	0	1	0
8WI802H.U1WK04.6.5.L.800.-.-.1.D.K	lunatic-v0.1.0	08	1	500	31	1	0	1	0
8WI806H.U1WK04.5.5.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0F	4	999999978	304	1	1	0	0
8WI882H.U1W404.5.6.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0G	4	536870911	499	1	1	0	0
8WsoD0.20GA14Y_.2.0.D.0.-.-.0.L.Z	rust-pathfinder-v0.1.0	50	4	999999964	3183	1	1	0	0
8XIuG8.C6E0400.4.6.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0S	4	-540	5156	1	1	0	0
8XIuG8.C6U0400.4.5.L.0.-.-.0.D.Q	lunatic-v0.1.0	0a	1	850	30	1	0	1	0
90WmC2.2W00C05.6.8.D.0.-.-.0.L.F	lunatic-v0.1.0	0a	1	500	35	1	0	1	0
90WmC2.3W00C05.6.7.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0i	4	536870911	498	1	1	0	0
9ZnW.C0Z048N.5.3.D.0.-.-.0.L.P	lunatic-v0.1.0	0S	1	10000	29	1	0	1	0
A0.0.C.E.D.40.-.-.1.L.3	rust-pathfinder-v0.1.0	0M	4	-545	16194	1	1	0	0
A0.G000.C.D.L.0.-.-.0.D.4	lunatic-v0.1.0	0L	1	850	46	1	0	1	0
A002YWeK.G3lW0000.4.5.D.40000000.-.-.1.L.V	rust-pathfinder-v0.1.0	0Y	4	999999968	260	1	1	0	0
A00W084.1b00000.9.A.D.4000000.-.-.1.L.B	rust-pathfinder-v0.1.0	0V	4	-550	20852	1	1	0	0
A00W084.1d00000.9.9.L.0.-.-.0.D.C	lunatic-v0.1.0	0P	1	11850	39	1	0	1	0
A00XT.7m2Y20.6.5.L.1000.-.-.1.D.K	rust-pathfinder-v0.1.0	0K	4	-975	9809	1	0	1	0
A00e03.1n0008.8.9.D.400000.-.-.1.L.H	rust-pathfinder-v0.1.0	0J	4	445	16891	1	1	0	0
A00e03.1n2008.8.8.L.0.-.-.0.D.I	lunatic-v0.1.0	0P	1	850	37	1	0	1	0
A00e03.1r2008.8.7.L.20000.-.-.1.D.K	lunatic-v0.1.0	0N	1	700	35	1	0	1	0
A02W084.1Z00000.8.A.D.400000.-.-.1.L.D	rust-pathfinder-v0.1.0	0O	4	-95	13664	1	1	0	0
A02W084.1Z10000.8.9.L.0.-.-.0.D.E	lunatic-v0.1.0	0W	1	850	38	1	0	1	0
A02XKeL.80BmO802.2.4.L.400000.-.-.1.D.W	lunatic-v0.1.0	0k	1	500	26	1	0	1	0
A0We03.1r2008.7.7.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	08	4	150	38624	1	1	0	0
A0We03.1r2048.7.6.L.0.-.-.0.D.M	lunatic-v0.1.0	0b	1	11350	34	1	0	1	0
A1000042.110000KQ0.9.7.L.800.-.-.1.D.G	lunatic-v0.1.0	0M	1	500	36	1	0	1	0
A1000842.1100004Q0.8.8.D.40000000.-.-.1.L.F	rust-pathfinder-v0.1.0	0G	4	-795	12437	1	1	0	0
A100G042.110000KQ0.8.7.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0F	4	1070	6290	1	1	0	0
A100G042.110000SQ0.8.6.L.0.-.-.0.D.I	lunatic-v0.1.0	0B	1	850	35	1	0	1	0
A100G0a2.110000SQ0.7.6.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	04	4	1290	7512	1	1	0	0
A100G0a2.110000SQG.7.5.L.0.-.-.0.D.K	lunatic-v0.1.0	05	1	850	33	1	0	1	0
A100G0aY.110000SQG.6.5.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	02	4	1345	7145	1	1	0	0
A100G0aY.110000SQK.6.4.L.0.-.-.0.D.M	lunatic-v0.1.0	03	1	20000	31	1	0	1	0
A100G0ag.110000SQ0.5.6.D.K.-.-.2.L.N	rust-pathfinder-v0.1.0	0H	4	630	15059	1	1	0	0
A100G0ag.110000yQ0.5.5.L.0.-.-.0.D.O	lunatic-v0.1.0	0I	1	850	31	1	0	1	0
A100H04g.110000zQ0.5.4.L.W0.-.-.1.D.Q	lunatic-v0.1.0	0J	1	10850	29	1	0	1	0
A100H0ag.110000yQ0.4.5.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0C	4	630	10294	1	1	0	0
A100J04g.110000yQ0.4.5.D.100.-.-.1.L.R	rust-pathfinder-v0.1.0	04	4	555	3909	1	1	0	0
A100J04g.110000yQG.4.4.L.0.-.-.0.D.S	lunatic-v0.1.0	0C	1	850	29	1	0	1	0
A100J14A.110000yRG.4.3.L.W.-.-.1.D.U	lunatic-v0.1.0	0B	1	700	27	1	0	1	0
A100J14g.110000yQG.3.4.D.0.-.-.0.L.T	rust-pathfinder-v0.1.0	06	4	11005	3453	1	1	0	0
A100J1aA.110000yRG.3.3.D.0.-.-.0.L.V	rust-pathfinder-v0.1.0	05	4	11225	2991	1	1	0	0
A100J1aA.110000yRm.3.2.L.0.-.-.0.D.W	lunatic-v0.1.0	0O	1	700	26	1	0	1	0
A101J1a2.110000yRq.3.1.L.8.-.-.1.D.Y	lunatic-v0.1.0	00	1	0	24	1	0	1	0
A101J1a3.110000yRq.2.1.D.0.-.-.0.L.Z	rust-pathfinder-v0.1.0	03	4	999999964	211	1	1	0	0
A101J1aA.110000yRm.2.2.D.0.-.-.0.L.X	rust-pathfinder-v0.1.0	02	4	536870911	364	1	1	0	0
A10WG.400220.9.B.D.0.-.-.0.L.9	lunatic-v0.1.0	0S	1	500	41	1	1	0	0
A10WG.4G0220.9.A.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	00	4	620	27786	1	0	1	0
A10WH.4G0220.8.A.D.0.-.-.0.L.B	lunatic-v0.1.0	0T	1	500	39	1	1	0	0
