# state	agent	action	depth	score	prior_nodes	visits	wins	losses	draws
8O69.N0010410.7.7.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0j	4	795	5406	1	1	0	0
8O69.V0010410.7.6.L.0.-.-.0.D.I	lunatic-v0.1.0	0l	1	850	34	1	0	1	0
8O6f.1V0010410.6.5.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0l	4	999999978	314	1	1	0	0
8OO88.1n00M0.7.7.D.0.-.-.0.L.F	lunatic-v0.1.0	0E	1	10000	35	1	0	1	0
8U0.200N.9.9.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	03	4	1060	6427	1	1	0	0
8U0.200V.9.8.L.0.-.-.0.D.E	lunatic-v0.1.0	05	1	850	38	1	0	1	0
8U0.201V.9.7.L.W.-.-.1.D.G	lunatic-v0.1.0	0B	1	500	36	1	0	1	0
8U0.400N.9.9.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	03	4	1300	6607	1	1	0	0
8U0.400V.9.8.L.0.-.-.0.D.E	lunatic-v0.1.0	05	1	850	38	1	0	1	0
8U0.401V.9.7.L.W.-.-.1.D.G	lunatic-v0.1.0	0B	1	500	36	1	0	1	0
8U0.W0N.9.9.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	03	4	1005	6235	1	1	0	0
8UW.200V.8.8.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	06	4	536870911	544	1	1	0	0
8UW.400V.8.8.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	06	4	536870911	649	1	1	0	0
8W.A.C.C.D.0.-.-.0.L.5	lunatic-v0.1.0	00	1	500	45	1	0	1	0
8W.B.C.B.L.0.-.-.0.D.6	rust-pathfinder-v0.1.0	02	4	20	8783	1	1	0	0
8W00G04.17000000.A.A.D.0.-.-.0.L.9	rust-pathfinder-v0.1.0	0h	4	560	30463	1	1	0	0
8W00G04.37000000.A.9.L.0.-.-.0.D.A	lunatic-v0.1.0	04	1	500	40	1	0	1	0
8W00G0K.37000000.9.9.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	09	4	750	16218	1	1	0	0
8W00G0K.37000080.9.8.L.0.-.-.0.D.C	lunatic-v0.1.0	0B	1	500	38	1	0	1	0
8W00GWK.37000080.8.8.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0e	4	585	17524	1	1	0	0
8W080I9.71m0000.7.8.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0Q	4	825	11995	1	1	0	0
8W080I9.71q0000.7.7.L.0.-.-.0.D.G	lunatic-v0.1.0	0B	1	500	35	1	0	1	0
8W080o9.71q0000.6.7.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0R	4	575	14852	1	1	0	0
8W080o9.71y0000.6.6.L.0.-.-.0.D.I	lunatic-v0.1.0	0I	1	500	33	1	0	1	0
8W08420.8W2000.9.B.D.G0000.-.-.1.L.B	lunatic-v0.1.0	0U	1	500	40	1	0	1	0
8W08420.9W2000.9.A.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0S	4	160	5912	1	1	0	0
8W090o9.71y0000.5.6.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0k	4	520	9880	1	1	0	0
8W090o9.G71y0000.5.5.L.0.-.-.0.D.K	lunatic-v0.1.0	0P	1	500	31	1	0	1	0
8W0W005.76000000.9.9.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	03	4	970	22152	1	1	0	0
8W0W005.76000008.9.8.L.0.-.-.0.D.C	lunatic-v0.1.0	04	1	10500	38	1	0	1	0
8W0W00L.76000000.8.9.D.8.-.-.1.L.D	rust-pathfinder-v0.1.0	05	4	620	25722	1	1	0	0
8W0W00L.7600000W.8.8.L.0.-.-.0.D.E	lunatic-v0.1.0	06	1	10000	37	1	0	1	0
8W0W01L.76000000.7.9.D.W.-.-.1.L.F	rust-pathfinder-v0.1.0	08	4	510	20720	1	1	0	0
8W0W01L.76000040.7.8.L.0.-.-.0.D.G	lunatic-v0.1.0	0B	1	500	36	1	0	1	0
8W0W0XL.76000040.6.8.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0A	4	215	23168	1	1	0	0
8W0W0XL.760000K0.6.7.L.0.-.-.0.D.I	lunatic-v0.1.0	09	1	10000	34	1	0	1	0
8W0W0fL.76000040.5.8.D.G0.-.-.1.L.J	rust-pathfinder-v0.1.0	03	4	-95	15773	1	1	0	0
8W0W0fL.76000048.5.7.L.0.-.-.0.D.K	lunatic-v0.1.0	07	1	10000	33	1	0	1	0
8W0W0hL.76000008.4.8.D.40.-.-.1.L.L	rust-pathfinder-v0.1.0	0C	4	255	22964	1	1	0	0
8W0W0hL.76000108.4.7.L.0.-.-.0.D.M	lunatic-v0.1.0	0D	1	10000	32	1	0	1	0
8W0W2hL.76000008.3.8.D.100.-.-.1.L.N	rust-pathfinder-v0.1.0	0F	4	145	15541	1	1	0	0
8W0W2hL.76000808.3.7.L.0.-.-.0.D.O	lunatic-v0.1.0	0I	1	500	31	1	0	1	0
8W0X2hL.76000808.2.7.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0H	4	-150	14232	1	1	0	0
8W0X2hL.76000e08.2.6.L.0.-.-.0.D.Q	lunatic-v0.1.0	0G	1	10000	29	1	0	1	0
8W0XIhL.76000808.1.7.D.W00.-.-.1.L.R	rust-pathfinder-v0.1.0	0V	4	-365	11402	1	1	0	0
8W0XIhL.76200808.1.6.L.0.-.-.0.D.S	lunatic-v0.1.0	0E	1	10000	28	1	0	1	0
8W0XMhL.76200008.0.7.D.800.-.-.1.L.T	rust-pathfinder-v0.1.0	0e	4	-70	11732	1	1	0	0
8W231W.8-2.7.7.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0Q	4	500	5523	1	1	0	0
8W231W.8U2.7.8.D.40000.-.-.1.L.F	lunatic-v0.1.0	0B	1	500	35	1	0	1	0
8W240X.UeG08.8.6.L.G000.-.-.1.D.G	lunatic-v0.1.0	07	1	500	34	1	0	1	0
8W242X.UeG08.7.6.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0O	4	1020	8390	1	1	0	0
8W242X.VeG08.7.5.L.0.-.-.0.D.I	lunatic-v0.1.0	0M	1	1550	33	1	0	1	0
8W290o9.G71y0000.4.5.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0l	4	630	8552	1	1	0	0
8W290o9.m71y0000.4.4.L.0.-.-.0.D.M	lunatic-v0.1.0	0m	1	850	29	1	0	1	0
8WG002WG.1W0400010.8.A.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	0P	4	-300	14057	1	1	0	0
8WG002WG.1W0420010.8.9.L.0.-.-.0.D.C	lunatic-v0.1.0	0A	1	500	38	1	0	1	0
8WG002mG.1W0420010.7.9.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0Q	4	-300	6882	1	1	0	0
8WG002mG.1W0460010.7.8.L.0.-.-.0.D.E	lunatic-v0.1.0	0H	1	500	36	1	0	1	0
8WG00YmG.1W0460010.6.8.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0O	4	-410	7047	1	1	0	0
8WG00YmG.1W0470010.6.7.L.0.-.-.0.D.G	lunatic-v0.1.0	0V	1	11850	34	1	0	1	0
8WG04.100010.A.C.D.0.-.-.0.L.7	lunatic-v0.1.0	09	1	700	43	1	0	1	0
8WG04.100090.A.B.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0b	4	35	32852	1	1	0	0
8WG84.100220.9.B.D.0.-.-.0.L.9	lunatic-v0.1.0	0S	1	500	41	1	0	1	0
8WG84.1G0220.9.A.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	00	4	695	14551	1	1	0	0
8WG8420.109W2000.8.9.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0H	4	140	14766	1	1	0	0
8WG8420.9W2000.8.A.D.0.-.-.0.L.D	lunatic-v0.1.0	0g	1	850	39	1	0	1	0
8WG85.1G0220.8.A.D.0.-.-.0.L.B	lunatic-v0.1.0	0T	1	500	39	1	0	1	0
8WG85.1m0220.8.9.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	01	4	160	25714	1	1	0	0
8WG87.1m0220.7.9.D.0.-.-.0.L.D	lunatic-v0.1.0	0V	1	850	37	1	0	1	0
8WG87.3m0220.7.8.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	0b	4	70	11502	1	1	0	0
8WG8a20.109W2000.7.9.D.0.-.-.0.L.F	lunatic-v0.1.0	0a	1	1550	37	1	0	1	0
8WG8a20.119W2000.7.8.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0i	4	-135	25062	1	1	0	0
8WG8u61.37180400.4.6.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0V	4	75	10088	1	1	0	0
8WG8u61.37380400.4.5.L.0.-.-.0.D.O	lunatic-v0.1.0	0I	1	500	30	1	0	1	0
8WG9u61.37380400.3.5.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0k	4	25	10684	1	1	0	0
8WG9u61.J7380400.3.4.L.0.-.-.0.D.Q	lunatic-v0.1.0	0P	1	500	28	1	0	1	0
8WGWm050.1b1W08000.6.7.L.20000000.-.-.1.D.K	rust-pathfinder-v0.1.0	0k	4	-200	13211	1	0	1	0
8WGeN5Y2.1p000eg8u.0.0.D.0.j.h.0.L.n	lunatic-v0.1.0	EU	1	11510	273	1	1	0	0
8WI00YmG.1W0460010.5.8.D.10000.-.-.1.L.H	rust-pathfinder-v0.1.0	0c	4	-960	11059	1	1	0	0
8WI00YmG.1W4460010.5.7.L.0.-.-.0.D.I	lunatic-v0.1.0	0X	1	10000	33	1	0	1	0
8WI1.Q.9.B.D.400.-.-.1.L.B	lunatic-v0.1.0	02	1	500	40	1	0	1	0
8WI1.U.9.A.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0E	4	535	6113	1	1	0	0
8WI40X.U8G08.7.7.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0N	4	470	18748	1	1	0	0
8WI42X.VeG08.6.5.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0U	4	536870911	499	1	1	0	0
8WI9u61.J7380400.2.4.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0e	4	190	7611	1	1	0	0
8WQ00YmG.1W4060010.4.8.D.400000.-.-.1.L.J	rust-pathfinder-v0.1.0	0T	4	-905	12949	1	1	0	0
8WQ00YmG.1W40c0010.4.7.L.0.-.-.0.D.K	lunatic-v0.1.0	0J	1	10000	32	1	0	1	0
8WQ02YmG.1W40Y0010.3.8.D.40000.-.-.1.L.L	rust-pathfinder-v0.1.0	0d	4	-990	17180	1	1	0	0
8WQ02YmG.1WC0Y0010.3.7.L.0.-.-.0.D.M	lunatic-v0.1.0	0b	1	1200	31	1	0	1	0
8WY00008.11U000000.9.8.L.0.-.-.0.D.C	lunatic-v0.1.0	0h	1	850	38	1	0	1	0
8WY00008.1U000000.9.9.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	0m	4	410	33050	1	1	0	0
8XIeK.400060G9.5.8.L.0.-.-.0.D.K	lunatic-v0.1.0	0h	1	850	34	1	0	1	0
8XIeK.500060G9.5.7.L.20000000.-.-.1.D.M	lunatic-v0.1.0	0j	1	850	32	1	0	1	0
8XIeK.60G9.5.9.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0i	4	-640	17336	1	1	0	0
8XIuG8.C6E0400.4.6.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0S	4	-540	5156	1	1	0	0
8XIuG8.C6U0400.4.5.L.0.-.-.0.D.Q	lunatic-v0.1.0	0a	1	850	30	1	0	1	0
8Y.4G140.B.A.L.800.-.-.1.D.A	rust-pathfinder-v0.1.0	0A	4	-305	39915	1	1	0	0
8YQ02YmG.1WC0Y0010.2.7.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0i	4	-1055	10414	1	1	0	0
8YQ02YmG.1aC0Y0010.2.6.L.0.-.-.0.D.O	lunatic-v0.1.0	0O	1	15550	29	1	0	1	0
8YQ02YmG.1aC0YW010.2.5.L.10000.-.-.1.D.Q	lunatic-v0.1.0	0h	1	10500	27	1	0	1	0
8YQ12YmG.1aC0Y0010.1.6.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0N	4	-995	5415	1	1	0	0
8a.1G0B.B.9.L.W00.-.-.1.D.A	rust-pathfinder-v0.1.0	0A	4	-170	51706	1	1	0	0
8a.1m0B.B.8.L.G0.-.-.1.D.C	rust-pathfinder-v0.1.0	0N	4	-810	68482	1	1	0	0
8a.B.B.B.D.0.-.-.0.L.7	lunatic-v0.1.0	0G	1	850	43	1	0	1	0
8a.G0B.B.A.L.0.-.-.0.D.8	rust-pathfinder-v0.1.0	0H	4	-90	31149	1	1	0	0
8a231W.8-2.6.7.D.0.-.-.0.L.H	lunatic-v0.1.0	0e	1	850	34	1	0	1	0
8a231W.G0008-2.6.6.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0l	4	536870911	484	1	1	0	0
8aI1.G000U.8.9.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	06	4	810	13288	1	1	0	0
8aI1.U.8.A.D.0.-.-.0.L.D	lunatic-v0.1.0	0S	1	850	39	1	0	1	0
8aIuG.100S03i0l.5.0.L.W000000.-.-.1.D.a	rust-pathfinder-v0.1.0	0U	4	55	8706	1	1	0	0
8aJ1.G000U.7.9.D.0.-.-.0.L.F	lunatic-v0.1.0	0T	1	850	37	1	0	1	0
8aJ1.m000U.7.8.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0Z	4	830	10589	1	1	0	0
8aWG.5003.9.A.D.0.-.-.0.L.9	lunatic-v0.1.0	0G	1	11850	40	1	1	0	0
8bI80W.84th5.6.1.L.K0.-.-.2.D.Y	lunatic-v0.1.0	01	1	500	26	2	0	2	0
8bI80Y.84th5.5.1.D.0.-.-.0.L.Z	rust-pathfinder-v0.1.0	08	4	11730	3480	2	2	0	0
8bI80Y.84tl5.5.0.L.0.-.-.0.D.a	lunatic-v0.1.0	0A	1	32350	26	2	0	2	0
8bI8GY.84Nl5.4.1.D.W00.-.-.1.L.b	rust-pathfinder-v0.1.0	03	4	10915	9429	2	2	0	0
8bI8GY.84NlD.4.0.L.0.-.-.0.D.c	lunatic-v0.1.0	0H	1	10000	25	2	0	2	0
8bI8KW.84tZ5.4.2.D.0.-.-.0.L.X	rust-pathfinder-v0.1.0	09	4	390	7790	2	2	0	0
8bIeGY.847lD.3.1.D.G00.-.-.1.L.d	rust-pathfinder-v0.1.0	04	4	999999960	234	2	2	0	0
8mO88.1n04M0.7.6.D.0.-.-.0.L.H	lunatic-v0.1.0	0Y	1	850	34	1	0	1	0
8mO88.Hn04M0.7.5.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	02	4	-115	9582	1	1	0	0
8mO8C.Hn04M0.6.5.D.0.-.-.0.L.J	lunatic-v0.1.0	0K	1	10000	32	1	0	1	0
9.2000000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	0Z	1	500	46	2	0	2	0
9.2W00000.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	0g	4	-215	12520	2	2	0	0
9000000.e0000000.C.C.D.0.-.-.0.L.5	lunatic-v0.1.0	0g	1	500	45	1	0	1	0
9000000.f0000000.C.B.L.0.-.-.0.D.6	rust-pathfinder-v0.1.0	0k	4	180	9101	1	1	0	0
9000004.j0000000.B.A.D.0.-.-.0.L.9	lunatic-v0.1.0	0h	1	500	42	2	0	2	0
9000004.l0000000.B.9.L.0.-.-.0.D.A	rust-pathfinder-v0.1.0	0k	4	-950	8868	2	2	0	0
900G8400.300G000.9.B.D.W00000.-.-.1.L.B	lunatic-v0.1.0	0c	1	500	40	1	0	1	0
900G8400.700G000.9.A.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0Z	4	1150	6710	1	1	0	0
902.k0.B.A.D.0.-.-.0.L.9	rust-pathfinder-v0.1.0	0D	4	635	38569	2	2	0	0
902H.TO4.9.7.L.W0.-.-.1.D.G	lunatic-v0.1.0	0P	1	500	36	1	0	1	0
902m0a.6E42W0.7.6.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0O	4	1035	14307	1	1	0	0
902m0a.6F42W0.7.5.L.0.-.-.0.D.K	lunatic-v0.1.0	0N	1	850	33	1	0	1	0
902m0a.6FK2W0.7.4.L.W000.-.-.1.D.M	lunatic-v0.1.0	09	1	500	31	1	0	1	0
902m8a.6FK2W0.6.4.D.0.-.-.0.L.N	rust-pathfinder-v0.1.0	0N	4	1790	2934	1	1	0	0
902m8a.6Fq2W0.6.3.L.0.-.-.0.D.O	lunatic-v0.1.0	0L	1	850	30	1	0	1	0
906211a.W8000SB.5.6.D.400000.-.-.1.L.L	lunatic-v0.1.0	0H	1	500	31	1	0	1	0
906211a.W800WSB.5.5.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0W	4	105	7158	1	1	0	0
906211a.WA00WSB.5.4.L.400000.-.-.1.D.O	rust-pathfinder-v0.1.0	0I	4	-365	7239	1	1	0	0
906311a.WA00WSB.4.4.D.0.-.-.0.L.P	lunatic-v0.1.0	0W	1	1550	29	1	0	1	0
906311a.WE00WSB.4.3.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	0e	4	-540	9806	1	1	0	0
90Am8a.6Fq2W0.5.3.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0Z	4	1550	5521	1	1	0	0
90Am8a.cFq2W0.5.2.L.0.-.-.0.D.Q	lunatic-v0.1.0	0E	1	500	28	1	0	1	0
90Aq8a.cFq2W0.4.2.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0T	4	536870911	394	1	1	0	0
90WG04I.W27K00.7.7.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0F	4	725	3412	1	1	0	0
90WG04I.W27S00.7.6.L.0.-.-.0.D.I	lunatic-v0.1.0	0H	1	850	34	1	0	1	0
90WG8400.700G000.8.A.D.0.-.-.0.L.D	lunatic-v0.1.0	00	1	850	39	1	0	1	0
90WG8400.700G001.8.9.L.0.-.-.0.D.E	rust-pathfinder-v0.1.0	09	4	910	12477	1	1	0	0
90WG8480.700G001.7.9.D.0.-.-.0.L.F	lunatic-v0.1.0	01	1	500	37	1	0	1	0
90WG8480.700G003.7.8.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	04	4	560	20527	1	1	0	0
90WG848G.700G003.6.8.D.0.-.-.0.L.H	lunatic-v0.1.0	02	1	850	35	1	0	1	0
90WG848G.700G007.6.7.L.0.-.-.0.D.I	rust-pathfinder-v0.1.0	0G	4	155	13503	1	1	0	0
90WG8K8G.700G007.5.7.D.0.-.-.0.L.J	lunatic-v0.1.0	0A	1	850	33	1	0	1	0
90WG8K8G.700G0G7.5.6.L.0.-.-.0.D.K	rust-pathfinder-v0.1.0	0B	4	540	6689	1	1	0	0
90WG8KeG.700G007.4.7.D.G0.-.-.1.L.L	lunatic-v0.1.0	0F	1	850	31	1	0	1	0
90WG8KeG.700G807.4.6.L.0.-.-.0.D.M	rust-pathfinder-v0.1.0	0H	4	450	13140	1	1	0	0
90WG8qeG.700G807.3.6.D.0.-.-.0.L.N	lunatic-v0.1.0	08	1	850	30	1	0	1	0
90WG8qeG.700G847.3.5.L.0.-.-.0.D.O	rust-pathfinder-v0.1.0	07	4	485	11900	1	1	0	0
90WG8qgG.700G807.2.6.D.40.-.-.1.L.P	lunatic-v0.1.0	0T	1	500	28	1	0	1	0
90WG8qgG.70WG807.2.5.L.0.-.-.0.D.Q	rust-pathfinder-v0.1.0	08	4	536870911	409	1	1	0	0
90WG8qkG.70WG807.1.5.D.0.-.-.0.L.R	lunatic-v0.1.0	03	1	0	27	1	0	1	0
90WG8qkG.70WG80F.1.4.L.0.-.-.0.D.S	rust-pathfinder-v0.1.0	0A	4	999999971	246	1	1	0	0
90WGW4I.W27S00.6.6.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	00	4	375	14860	1	1	0	0
90WGW4I.W27S01.6.5.L.0.-.-.0.D.K	lunatic-v0.1.0	0N	1	850	32	1	0	1	0
90WGW4I.X27S01.6.4.L.W000.-.-.1.D.M	lunatic-v0.1.0	0V	1	10000	30	1	0	1	0
90WmC2.2W00C05.6.8.D.0.-.-.0.L.F	lunatic-v0.1.0	0a	1	500	35	1	0	1	0
90WmC2.3W00C05.6.7.L.0.-.-.0.D.G	rust-pathfinder-v0.1.0	0i	4	536870911	498	1	1	0	0
90WmW4I.W27S01.5.5.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0U	4	525	6124	1	1	0	0
90Y.Nm0000.A.8.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	0X	4	999999986	383	3	3	0	0
90YH.SO4.8.8.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0C	4	205	17384	1	1	0	0
90Ym0a.6F42W0.6.5.D.0.-.-.0.L.L	rust-pathfinder-v0.1.0	0M	4	940	6613	1	1	0	0
91u4R.w3A0.3.6.D.0.-.-.0.L.P	lunatic-v0.1.0	0P	1	11850	30	1	0	1	0
926Gj.21v6G.4.5.D.4000.-.-.1.L.N	rust-pathfinder-v0.1.0	0B	4	410	13185	2	2	0	0
926Gj.21vcG.4.4.L.0.-.-.0.D.O	lunatic-v0.1.0	0Q	1	10350	29	2	0	2	0
92WGW4I.W27S01.5.5.D.100000.-.-.1.L.N	rust-pathfinder-v0.1.0	0O	4	12260	2881	1	1	0	0
92WGW4I.W37S01.5.4.L.0.-.-.0.D.O	lunatic-v0.1.0	0N	1	700	30	1	0	1	0
92WGW4I.X37S01.5.3.L.W000.-.-.1.D.Q	lunatic-v0.1.0	02	1	0	28	1	0	1	0
92WGW4M.X37S01.4.3.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0N	4	999999972	273	1	1	0	0
92WmW4I.W37S01.4.4.D.0.-.-.0.L.P	rust-pathfinder-v0.1.0	0U	4	536870911	424	1	1	0	0
92gL.1001maH0.5.6.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	01	4	415	19727	1	1	0	0
92gL.1001maH2.5.5.L.0.-.-.0.D.K	lunatic-v0.1.0	0G	1	10000	31	1	0	1	0
940.1V.B.8.L.W.-.-.1.D.C	lunatic-v0.1.0	0J	1	500	39	1	0	1	0
94210W.GW00041.8.A.D.0.-.-.0.L.B	lunatic-v0.1.0	0a	1	500	39	1	0	1	0
94210W.HW00041.8.9.L.0.-.-.0.D.C	rust-pathfinder-v0.1.0	0l	4	536870911	558	1	1	0	0
942G.nb.9.8.L.2.-.-.1.D.C	lunatic-v0.1.0	0C	1	1400	37	1	0	1	0
942I.nX.8.9.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	02	4	-120	8489	1	1	0	0
946211a.W800WSB.4.5.D.0.-.-.0.L.N	lunatic-v0.1.0	0V	1	12350	30	1	0	1	0
94W.V.A.9.D.0.-.-.0.L.B	rust-pathfinder-v0.1.0	06	4	536870911	589	1	1	0	0
952G.nb.8.8.D.0.-.-.0.L.D	rust-pathfinder-v0.1.0	01	4	9850	7494	1	1	0	0
952G.nd.8.7.L.0.-.-.0.D.E	lunatic-v0.1.0	0H	1	350	36	1	0	1	0
984212.G000-0.7.8.D.0.-.-.0.L.F	lunatic-v0.1.0	0W	1	11850	36	1	0	1	0
98aV.10DG3Q0.4.4.L.4000.-.-.1.D.S	rust-pathfinder-v0.1.0	0P	4	715	4686	1	1	0	0
99431nWX.m2g0m8U0.0.1.D.0.-.-.0.L.X	lunatic-v0.1.0	0i	1	33350	22	1	1	0	0
9E0.W1V.9.7.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	05	4	999999982	363	1	1	0	0
9G0J1a.Gd50-0.5.2.L.2000.-.-.1.D.U	lunatic-v0.1.0	0R	1	10350	27	1	0	1	0
9G24.CK0.9.A.D.W00.-.-.1.L.D	rust-pathfinder-v0.1.0	09	4	710	10886	2	2	0	0
9G24.CS0.9.9.L.0.-.-.0.D.E	lunatic-v0.1.0	0B	1	850	39	2	0	2	0
9G24.DS0.9.8.L.W0.-.-.1.D.G	lunatic-v0.1.0	04	1	500	37	2	0	2	0
9G2I14.G301-0.6.5.D.40000.-.-.1.L.N	rust-pathfinder-v0.1.0	0T	4	300	12203	1	1	0	0
9G2I14.GZ01-0.6.4.L.0.-.-.0.D.O	lunatic-v0.1.0	05	1	10000	31	1	0	1	0
9G2I1a.GZ00-0.5.5.D.100.-.-.1.L.P	rust-pathfinder-v0.1.0	0Q	4	305	11060	1	1	0	0
9G2I1a.Gd00-0.5.4.L.0.-.-.0.D.Q	lunatic-v0.1.0	0R	1	1050	30	1	0	1	0
9G2I1a.Gd40-0.5.3.L.80000.-.-.1.D.S	lunatic-v0.1.0	0C	1	500	28	1	0	1	0
9G2J1a.Gd40-0.4.3.D.0.-.-.0.L.T	rust-pathfinder-v0.1.0	0I	4	536870911	615	1	1	0	0
9G2K.DS0.8.8.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	0B	4	12155	3867	2	2	0	0
9G2K.Dy0.8.7.L.0.-.-.0.D.I	lunatic-v0.1.0	0D	1	850	36	2	0	2	0
9GO8430o.m04030-5.2.2.L.8000000.-.-.1.D.Q	rust-pathfinder-v0.1.0	0m	4	10655	3084	1	1	0	0
9GY4.CS0.8.9.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	0C	4	465	13450	2	2	0	0
9I2K.2Dy0.7.6.L.0.-.-.0.D.K	lunatic-v0.1.0	0K	1	10850	34	2	0	2	0
9I2K.Dy0.7.7.D.0.-.-.0.L.J	rust-pathfinder-v0.1.0	0J	4	11675	7049	2	2	0	0
9IgL.1001m4H2.4.6.D.W00.-.-.1.L.L	rust-pathfinder-v0.1.0	0F	4	-780	27708	1	1	0	0
9IgL.1001mCH2.4.5.L.0.-.-.0.D.M	lunatic-v0.1.0	0U	1	10850	30	1	0	1	0
9O0J1a.Gd10-0.4.3.D.4000.-.-.1.L.V	rust-pathfinder-v0.1.0	0W	4	11875	2435	1	1	0	0
9O2I1a.Gd00-0.4.4.D.0.-.-.0.L.R	rust-pathfinder-v0.1.0	0K	4	360	7514	1	1	0	0
9OO8430o.m00030-5.1.3.D.0.-.-.0.L.P	lunatic-v0.1.0	0W	1	33350	25	1	0	1	0
9ZnW.C0Z048N.5.3.D.0.-.-.0.L.P	lunatic-v0.1.0	0S	1	10000	29	2	0	2	0
9b20.nl.8.6.L.G.-.-.1.D.G	lunatic-v0.1.0	08	1	0	34	1	0	1	0
9b2G.nd.7.7.D.0.-.-.0.L.F	rust-pathfinder-v0.1.0	03	4	536870911	514	1	1	0	0
9b60.nl.7.6.D.0.-.-.0.L.H	rust-pathfinder-v0.1.0	04	4	999999982	334	1	1	0	0
9mm84I9.70006e1s.2.2.D.0.-.-.0.L.T	lunatic-v0.1.0	0j	1	500	25	1	1	0	0
9mm84I9.F0006e1s.2.1.L.0.-.-.0.D.U	rust-pathfinder-v0.1.0	0l	4	-55	4328	1	0	1	0
A.100000000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	0g	1	500	46	2	0	2	0
A.110000000.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	0b	4	-20	7696	2	2	0	0
A.400000.C.D.D.0.-.-.0.L.3	lunatic-v0.1.0	0S	1	500	46	1	0	1	0
A.4G0000.C.C.L.0.-.-.0.D.4	rust-pathfinder-v0.1.0	0V	4	-75	9372	1	1	0	0
A.5G0000.C.B.L.200000.-.-.1.D.6	rust-pathfinder-v0.1.0	0T	4	-460	16055	1	1	0	0
A00000.0.C.E.D.400000.-.-.1.L.3	lunatic-v0.1.0	00	1	500	46	2	0	2	0
